,train,val,lr
1057,-2.9728692197750205e-06,-2.9098117e-06,[0.0009877979492748945]
1058,-3.017019253093167e-06,-2.7333856e-06,[0.0009877749448644923]
1059,-2.9834465522071694e-06,-2.8357274e-06,[0.0009877519190578867]
1060,-3.02578898754291e-06,-2.9030355e-06,[0.0009877288718560882]
1061,-2.9995925842740688e-06,-3.0350197e-06,[0.0009877058032601073]
1062,-2.998372929141624e-06,-2.788737e-06,[0.000987682713270956]
1063,-2.975702818730497e-06,-2.9803953e-06,[0.0009876596018896472]
1064,-3.0044684308450088e-06,-2.9989878e-06,[0.0009876364691171946]
1065,-2.937826820925693e-06,-2.8430736e-06,[0.0009876133149546132]
1066,-3.0435453254540335e-06,-2.8657405e-06,[0.0009875901394029185]
1067,-3.010561226801656e-06,-2.9264227e-06,[0.000987566942463127]
1068,-3.013432478837785e-06,-2.7041117e-06,[0.0009875437241362562]
1069,-2.9978473548908368e-06,-2.796449e-06,[0.0009875204844233246]
1070,-2.9091594342389726e-06,-2.8424024e-06,[0.0009874972233253519]
1071,-2.9424310014292133e-06,-2.9905518e-06,[0.0009874739408433579]
1072,-2.9988953201609546e-06,-1.2681569e-06,[0.0009874506369783643]
1073,-2.975751658595982e-06,-2.8298884e-06,[0.0009874273117313932]
1074,-3.0488158927255426e-06,-2.891926e-06,[0.0009874039651034678]
1075,-2.989155132127053e-06,-2.9651198e-06,[0.0009873805970956123]
1076,-2.9468409366018022e-06,-2.8224194e-06,[0.0009873572077088515]
1077,-2.9961383688714705e-06,-2.8214413e-06,[0.0009873337969442115]
1078,-3.0213933996492413e-06,-3.0397064e-06,[0.0009873103648027192]
1079,-3.04799500554509e-06,-2.9993425e-06,[0.0009872869112854026]
1080,-2.956384082608565e-06,-2.6827765e-06,[0.0009872634363932902]
1081,-2.960786991934583e-06,-2.7508459e-06,[0.0009872399401274117]
1082,-3.013216746694525e-06,-2.8313902e-06,[0.000987216422488798]
1083,-3.0255418096203356e-06,-2.9065e-06,[0.0009871928834784807]
1084,-3.028774926860933e-06,-3.1281224e-06,[0.0009871693230974923]
1085,-2.997580190822191e-06,-2.875826e-06,[0.000987145741346866]
1086,-3.0715319780938444e-06,-2.8684988e-06,[0.0009871221382276366]
1087,-3.0777613801546975e-06,-2.9273417e-06,[0.000987098513740839]
1088,-2.999306025230908e-06,-2.9105886e-06,[0.00098707486788751]
1089,-3.0044445566090872e-06,-2.7247459e-06,[0.0009870512006686866]
1090,-3.012428237525455e-06,-2.8816323e-06,[0.000987027512085407]
1091,-3.0314195782921162e-06,-2.8496177e-06,[0.00098700380213871]
1092,-2.989705535583198e-06,-2.8400495e-06,[0.000986980070829636]
1093,-2.9952860586490716e-06,-2.7211163e-06,[0.0009869563181592257]
1094,-2.9544390599767213e-06,-2.5034242e-06,[0.0009869325441285214]
1095,-3.043942729163973e-06,-2.9464002e-06,[0.0009869087487385656]
1096,-3.033758912351914e-06,-3.1291886e-06,[0.0009868849319904023]
1097,-3.0463044367934343e-06,-2.9864186e-06,[0.000986861093885076]
1098,-2.990882285303087e-06,-2.629276e-06,[0.0009868372344236326]
1099,-3.0119010489215726e-06,-3.014818e-06,[0.0009868133536071186]
1100,-2.9772101470371125e-06,-2.901316e-06,[0.0009867894514365815]
1101,-2.99210232697078e-06,-3.0175645e-06,[0.0009867655279130697]
1102,-3.056872901652241e-06,-2.7612473e-06,[0.0009867415830376327]
1103,-3.0485171009786427e-06,-3.1111374e-06,[0.0009867176168113208]
1104,-2.930800701506087e-06,-2.8260738e-06,[0.000986693629235185]
1105,-2.999461389663338e-06,-2.754524e-06,[0.0009866696203102779]
1106,-3.043153765247553e-06,-2.8985203e-06,[0.0009866455900376526]
1107,-3.090642803726951e-06,-2.887367e-06,[0.0009866215384183633]
1108,-3.0330453000715353e-06,-2.929265e-06,[0.0009865974654534647]
1109,-2.9855756110919175e-06,-2.8473612e-06,[0.0009865733711440128]
1110,-3.018213874383946e-06,-2.9562957e-06,[0.0009865492554910647]
1111,-2.9954213459859603e-06,-2.9812538e-06,[0.0009865251184956781]
1112,-3.025504315701255e-06,-2.9421697e-06,[0.000986500960158912]
1113,-3.055333058910037e-06,-2.8605364e-06,[0.0009864767804818259]
1114,-3.0330943445733283e-06,-2.9640473e-06,[0.0009864525794654802]
1115,-3.054067224184109e-06,-3.0851772e-06,[0.0009864283571109369]
1116,-2.9660949621757026e-06,-3.0597375e-06,[0.000986404113419258]
1117,-2.99228288440645e-06,-2.8590719e-06,[0.0009863798483915076]
1118,-3.0297773037091247e-06,-3.1429997e-06,[0.0009863555620287497]
1119,-3.0044103596083005e-06,-2.6335258e-06,[0.0009863312543320496]
1120,-3.0248092116380575e-06,-2.9830276e-06,[0.0009863069253024737]
1121,-2.942329683719436e-06,-2.7324422e-06,[0.000986282574941089]
1122,-2.9535032581406993e-06,-2.9732887e-06,[0.000986258203248964]
1123,-3.0140758326524518e-06,-3.223602e-06,[0.0009862338102271672]
1124,-3.0207905865609064e-06,-2.7919104e-06,[0.0009862093958767691]
1125,-3.010360865118855e-06,-2.7518017e-06,[0.0009861849601988403]
1126,-2.9986108302182402e-06,-2.9993182e-06,[0.000986160503194453]
1127,-3.0172690230756416e-06,-3.0030417e-06,[0.0009861360248646796]
1128,-2.995945442307857e-06,-3.004875e-06,[0.0009861115252105942]
1129,-3.013273521901283e-06,-2.9382168e-06,[0.0009860870042332714]
1130,-3.0471949230559403e-06,-3.1047705e-06,[0.0009860624619337866]
1131,-3.0283720434454152e-06,-3.0353137e-06,[0.0009860378983132165]
1132,-3.003258143507992e-06,-3.073938e-06,[0.0009860133133726384]
1133,-3.003769984388782e-06,-3.093153e-06,[0.000985988707113131]
1134,-3.0560845516447444e-06,-2.870054e-06,[0.0009859640795357736]
1135,-3.0602502874899073e-06,-2.9308685e-06,[0.0009859394306416464]
1136,-2.9380197929640415e-06,-2.8520342e-06,[0.0009859147604318306]
1137,-3.005951384693617e-06,-2.8969437e-06,[0.0009858900689074085]
1138,-2.978658562824421e-06,-2.6492717e-06,[0.000985865356069463]
1139,-2.982329669976025e-06,-2.5620557e-06,[0.0009858406219190783]
1140,-3.009572583323461e-06,-3.2121645e-06,[0.0009858158664573392]
1141,-2.9761423775198636e-06,-2.8245965e-06,[0.0009857910896853316]
1142,-3.0351790655913645e-06,-2.8994175e-06,[0.0009857662916041424]
1143,-3.013848595401214e-06,-2.9319415e-06,[0.0009857414722148595]
1144,-3.0275737799456694e-06,-2.9901735e-06,[0.0009857166315185714]
1145,-2.9682538524866686e-06,-2.9715566e-06,[0.0009856917695163679]
1146,-2.98484208087757e-06,-2.6451078e-06,[0.0009856668862093393]
1147,-2.972821857838426e-06,-3.0450694e-06,[0.0009856419815985774]
1148,-3.0635301754955433e-06,-3.1078628e-06,[0.0009856170556851746]
1149,-3.080227975260641e-06,-3.080534e-06,[0.000985592108470224]
1150,-2.999760636157589e-06,-2.5975842e-06,[0.0009855671399548202]
1151,-3.044929667339602e-06,-2.943471e-06,[0.0009855421501400582]
1152,-3.0677361792186276e-06,-2.7821006e-06,[0.0009855171390270344]
1153,-2.9719237545577926e-06,-2.9605492e-06,[0.000985492106616846]
1154,-2.981565080517612e-06,-2.9509583e-06,[0.0009854670529105907]
1155,-3.041509057766234e-06,-2.896688e-06,[0.0009854419779093675]
1156,-2.98236693652143e-06,-2.8899342e-06,[0.0009854168816142764]
1157,-3.0411116085815594e-06,-3.0156982e-06,[0.0009853917640264185]
1158,-3.042002299480373e-06,-3.0041942e-06,[0.0009853666251468955]
1159,-3.059380264858191e-06,-3.0194337e-06,[0.00098534146497681]
1160,-3.029973572665767e-06,-2.8349984e-06,[0.0009853162835172654]
1161,-3.064034262934001e-06,-3.1011853e-06,[0.0009852910807693666]
1162,-3.0630801802544737e-06,-2.9287307e-06,[0.0009852658567342193]
1163,-2.997817591676721e-06,-3.1153236e-06,[0.0009852406114129295]
1164,-3.0856581588523112e-06,-2.977626e-06,[0.000985215344806605]
1165,-3.0329809760587524e-06,-3.217247e-06,[0.0009851900569163537]
1166,-2.9860410450055498e-06,-2.9617433e-06,[0.0009851647477432852]
1167,-2.9767164051008875e-06,-3.2151788e-06,[0.0009851394172885094]
1168,-2.9724419164267603e-06,-2.9259622e-06,[0.0009851140655531376]
1169,-3.048588382625894e-06,-2.9644489e-06,[0.0009850886925382818]
1170,-3.040085061911668e-06,-3.0159424e-06,[0.000985063298245055]
1171,-3.0420090070037985e-06,-2.9959422e-06,[0.000985037882674571]
1172,-2.979633177346841e-06,-2.801868e-06,[0.0009850124458279448]
1173,-3.0755651323488564e-06,-2.847729e-06,[0.0009849869877062922]
1174,-3.043875767616555e-06,-3.0082947e-06,[0.0009849615083107298]
1175,-3.0553619581041858e-06,-2.871339e-06,[0.0009849360076423755]
1176,-2.959691278192622e-06,-2.813015e-06,[0.0009849104857023476]
1177,-3.01199088426074e-06,-2.904608e-06,[0.0009848849424917657]
1178,-3.041650120394479e-06,-2.9233747e-06,[0.0009848593780117504]
1179,-3.0755657917325153e-06,-3.0712959e-06,[0.000984833792263423]
1180,-3.0601310527345048e-06,-2.9746345e-06,[0.0009848081852479053]
1181,-3.040244791918667e-06,-3.0047022e-06,[0.0009847825569663214]
1182,-2.974383960463456e-06,-3.0091087e-06,[0.0009847569074197952]
1183,-3.026805620720552e-06,-2.8226143e-06,[0.0009847312366094514]
1184,-2.984041566378437e-06,-3.1234015e-06,[0.0009847055445364164]
1185,-3.0611287229476147e-06,-2.9334728e-06,[0.000984679831201817]
1186,-3.062288988076034e-06,-2.8437014e-06,[0.0009846540966067816]
1187,-3.037317878806789e-06,-2.8732711e-06,[0.0009846283407524384]
1188,-2.9899422770540694e-06,-2.9208884e-06,[0.0009846025636399175]
1189,-3.0122285124889458e-06,-2.9764979e-06,[0.0009845767652703497]
1190,-3.000159176735906e-06,-2.8452914e-06,[0.0009845509456448665]
1191,-3.084289073740365e-06,-2.8609988e-06,[0.0009845251047646006]
1192,-3.041823947569355e-06,-2.9019156e-06,[0.0009844992426306853]
1193,-3.032604308828013e-06,-2.654378e-06,[0.000984473359244255]
1194,-3.000131869157485e-06,-2.780008e-06,[0.0009844474546064456]
1195,-2.9861625534977067e-06,-2.8319816e-06,[0.000984421528718393]
1196,-2.955358286271803e-06,-2.8367342e-06,[0.0009843955815812342]
1197,-2.9877621727791848e-06,-2.7481242e-06,[0.000984369613196108]
1198,-3.0141357910906664e-06,-2.9035516e-06,[0.0009843436235641527]
1199,-3.0622773238064837e-06,-2.6091682e-06,[0.0009843176126865091]
1200,-2.9732537313975625e-06,-3.1239467e-06,[0.0009842915805643177]
1201,-3.0401928370338283e-06,-3.0266995e-06,[0.0009842655271987207]
1202,-3.0004128120708628e-06,-2.9139069e-06,[0.0009842394525908607]
1203,-2.9935603834019277e-06,-2.8941754e-06,[0.0009842133567418813]
1204,-2.999553566951363e-06,-3.096525e-06,[0.0009841872396529276]
1205,-3.035992540389998e-06,-2.9509813e-06,[0.000984161101325145]
1206,-3.0872413162796875e-06,-2.9931728e-06,[0.00098413494175968]
1207,-3.05373778246576e-06,-2.9091696e-06,[0.0009841087609576804]
1208,-3.036138082279649e-06,-2.8578784e-06,[0.0009840825589202942]
1209,-3.11777578190231e-06,-2.9527198e-06,[0.000984056335648671]
1210,-3.037693068108638e-06,-3.0676886e-06,[0.0009840300911439612]
1211,-3.045595849471283e-06,-2.9285216e-06,[0.0009840038254073156]
1212,-3.0486138257401763e-06,-2.7106794e-06,[0.0009839775384398867]
1213,-2.9701269795623374e-06,-2.972233e-06,[0.0009839512302428275]
1214,-3.009159286193608e-06,-3.0470787e-06,[0.000983924900817292]
1215,-3.038657041543047e-06,-2.7598364e-06,[0.000983898550164435]
1216,-3.006068550348573e-06,-2.8378843e-06,[0.0009838721782854125]
1217,-3.0923329177312553e-06,-2.7704746e-06,[0.0009838457851813812]
1218,-3.0194115424819757e-06,-2.8829022e-06,[0.0009838193708534989]
1219,-3.057713138332474e-06,-3.1006412e-06,[0.0009837929353029243]
1220,-3.01409158964816e-06,-2.7025465e-06,[0.000983766478530817]
1221,-2.9916879611846527e-06,-2.8809652e-06,[0.0009837400005383377]
1222,-3.106467602265184e-06,-2.8977436e-06,[0.0009837135013266475]
1223,-3.0235332815209404e-06,-3.0873503e-06,[0.000983686980896909]
1224,-3.038109502995212e-06,-2.9625257e-06,[0.0009836604392502851]
1225,-3.0524758130923146e-06,-3.0164003e-06,[0.0009836338763879406]
1226,-3.0276832831077628e-06,-3.1799364e-06,[0.0009836072923110404]
1227,-3.0414250659305254e-06,-2.8988e-06,[0.0009835806870207508]
1228,-3.0914132821635577e-06,-3.0539923e-06,[0.0009835540605182386]
1229,-3.0464801739071845e-06,-3.2170376e-06,[0.000983527412804672]
1230,-3.0292680548882346e-06,-2.8863763e-06,[0.0009835007438812199]
1231,-3.0177524422470014e-06,-2.7246795e-06,[0.0009834740537490517]
1232,-3.0226418175516303e-06,-2.8754118e-06,[0.0009834473424093387]
1233,-3.123263877569116e-06,-2.852905e-06,[0.0009834206098632522]
1234,-3.0418093729167594e-06,-3.1005118e-06,[0.0009833938561119651]
1235,-3.0273997026597497e-06,-3.1727925e-06,[0.0009833670811566506]
1236,-3.0115099889371777e-06,-3.0514475e-06,[0.0009833402849984837]
1237,-3.0812417207926047e-06,-3.0780282e-06,[0.0009833134676386394]
1238,-3.018553775291366e-06,-2.9168662e-06,[0.0009832866290782941]
1239,-3.0366976261575474e-06,-3.0788954e-06,[0.0009832597693186253]
1240,-2.99069151878939e-06,-2.885898e-06,[0.0009832328883608108]
1241,-3.07723025798623e-06,-3.0212461e-06,[0.00098320598620603]
1242,-3.0544856144842926e-06,-3.0547683e-06,[0.0009831790628554633]
1243,-3.0527619856002273e-06,-3.0630129e-06,[0.000983152118310291]
1244,-2.9880486863476107e-06,-2.9512769e-06,[0.0009831251525716954]
1245,-3.0459111940217553e-06,-2.9553585e-06,[0.0009830981656408593]
1246,-3.038706790903234e-06,-2.980338e-06,[0.0009830711575189665]
1247,-3.112325816800876e-06,-2.8621375e-06,[0.0009830441282072016]
1248,-3.0325067882586155e-06,-2.9453313e-06,[0.0009830170777067502]
1249,-3.0523758368872223e-06,-2.694677e-06,[0.0009829900060187992]
1250,-2.9605445206470904e-06,-2.8300658e-06,[0.0009829629131445359]
1251,-2.962374105663912e-06,-3.0197384e-06,[0.0009829357990851486]
1252,-3.0654092370241416e-06,-2.81073e-06,[0.000982908663841827]
1253,-3.043666947633028e-06,-2.794353e-06,[0.0009828815074157608]
1254,-3.0363166843017098e-06,-3.1022025e-06,[0.0009828543298081418]
1255,-3.0039329431019725e-06,-2.9787539e-06,[0.0009828271310201619]
1256,-3.0265226996561977e-06,-2.9281455e-06,[0.000982799911053014]
1257,-3.0042074740777023e-06,-2.7577726e-06,[0.0009827726699078924]
1258,-3.0441095077549106e-06,-2.8218817e-06,[0.000982745407585992]
1259,-3.031892561011773e-06,-2.5298916e-06,[0.0009827181240885086]
1260,-3.010947875736747e-06,-2.8836912e-06,[0.0009826908194166387]
1261,-2.9920510542069677e-06,-2.7796611e-06,[0.0009826634935715805]
1262,-2.984942761941056e-06,-2.9811995e-06,[0.0009826361465545322]
1263,-3.049541987820703e-06,-3.0515919e-06,[0.0009826087783666938]
1264,-3.0410132467295624e-06,-2.8348732e-06,[0.0009825813890092655]
1265,-3.027270304301055e-06,-2.9627681e-06,[0.000982553978483449]
1266,-3.056204832319054e-06,-3.2393805e-06,[0.0009825265467904463]
1267,-3.004332938871812e-06,-2.9556186e-06,[0.0009824990939314609]
1268,-3.0543731327270506e-06,-2.8956222e-06,[0.000982471619907697]
1269,-3.0049136739762615e-06,-3.099056e-06,[0.0009824441247203598]
1270,-3.1231027605826965e-06,-3.0471551e-06,[0.0009824166083706553]
1271,-2.9863716235922768e-06,-2.8341838e-06,[0.0009823890708597907]
1272,-3.0509614362017602e-06,-2.983084e-06,[0.0009823615121889735]
1273,-3.0444349931713076e-06,-3.0524316e-06,[0.000982333932359413]
1274,-3.081099089285999e-06,-3.1190084e-06,[0.0009823063313723185]
1275,-3.04947748190898e-06,-2.8642803e-06,[0.0009822787092289011]
1276,-3.078280246882059e-06,-2.9532023e-06,[0.0009822510659303724]
1277,-3.119960524600174e-06,-3.0147705e-06,[0.000982223401477945]
1278,-3.0172971491992938e-06,-2.7924964e-06,[0.000982195715872832]
1279,-3.0060325343583828e-06,-2.9496223e-06,[0.0009821680091162484]
1280,-3.0408000384340994e-06,-3.0149406e-06,[0.0009821402812094091]
1281,-3.089457914029481e-06,-3.039579e-06,[0.0009821125321535307]
1282,-2.995465820276877e-06,-2.9850205e-06,[0.0009820847619498303]
1283,-3.0910136501915987e-06,-3.2003957e-06,[0.000982056970599526]
1284,-3.0313535262394e-06,-3.1735062e-06,[0.000982029158103837]
1285,-3.0467484066321047e-06,-2.8329264e-06,[0.0009820013244639832]
1286,-3.0918547054170633e-06,-2.720514e-06,[0.0009819734696811854]
1287,-3.037201122424449e-06,-6.0936395e-07,[0.0009819455937566657]
1288,-2.9785240030832937e-06,-2.4678288e-06,[0.0009819176966916466]
1289,-3.046353799618373e-06,-2.9896953e-06,[0.000981889778487352]
1290,-3.0404640028791618e-06,-2.794914e-06,[0.0009818618391450064]
1291,-3.051260614483908e-06,-3.0783033e-06,[0.0009818338786658355]
1292,-3.077443875554309e-06,-2.9201108e-06,[0.0009818058970510657]
1293,-3.0962622759034275e-06,-3.0234844e-06,[0.0009817778943019243]
1294,-3.073094944738841e-06,-3.050271e-06,[0.0009817498704196399]
1295,-3.0565374345314924e-06,-2.8928323e-06,[0.0009817218254054415]
1296,-3.0495546980091604e-06,-3.0319727e-06,[0.0009816937592605597]
1297,-3.089285905844008e-06,-2.94666e-06,[0.0009816656719862252]
1298,-3.0672492130179306e-06,-3.080316e-06,[0.00098163756358367]
1299,-3.046449319299427e-06,-2.6844016e-06,[0.0009816094340541273]
1300,-3.079318776144646e-06,-2.8641653e-06,[0.000981581283398831]
1301,-3.0529453624694723e-06,-2.9497526e-06,[0.0009815531116190157]
1302,-3.0611354532084078e-06,-3.1773927e-06,[0.0009815249187159173]
1303,-3.0756677006138488e-06,-3.0641716e-06,[0.0009814967046907726]
1304,-2.9885992717026965e-06,-2.8181332e-06,[0.0009814684695448191]
1305,-3.061406141569023e-06,-3.2258429e-06,[0.0009814402132792956]
1306,-3.044820232389611e-06,-2.9077123e-06,[0.000981411935895441]
1307,-3.020099575223867e-06,-2.8614058e-06,[0.000981383637394496]
1308,-3.050605914722837e-06,-3.1675888e-06,[0.0009813553177777019]
1309,-3.0762927963223776e-06,-2.9871098e-06,[0.0009813269770463009]
1310,-3.0532489518009243e-06,-2.9075015e-06,[0.0009812986152015364]
1311,-3.091528469667537e-06,-2.999385e-06,[0.0009812702322446521]
1312,-3.072050981245411e-06,-2.9852474e-06,[0.0009812418281768935]
1313,-3.0254269177021344e-06,-2.8197749e-06,[0.0009812134029995058]
1314,-3.074527376156766e-06,-3.0063857e-06,[0.0009811849567137366]
1315,-3.055475303881394e-06,-2.989244e-06,[0.0009811564893208334]
1316,-3.045337189178099e-06,-3.0126157e-06,[0.0009811280008220449]
1317,-2.980870794999646e-06,-3.1767736e-06,[0.0009810994912186207]
1318,-3.0762544838580654e-06,-2.9938813e-06,[0.0009810709605118115]
1319,-2.9819491601301706e-06,-2.4566118e-06,[0.0009810424087028685]
1320,-3.0890313837517168e-06,-2.7756819e-06,[0.0009810138357930446]
1321,-3.0671070589960436e-06,-3.0658532e-06,[0.0009809852417835927]
1322,-3.0809449981461513e-06,-2.9301573e-06,[0.0009809566266757675]
1323,-3.0576288509109873e-06,-2.8774116e-06,[0.000980927990470824]
1324,-3.0459393883575102e-06,-2.87355e-06,[0.0009808993331700184]
1325,-3.054942590097198e-06,-2.9164012e-06,[0.0009808706547746074]
1326,-3.0499771355607665e-06,-3.060462e-06,[0.0009808419552858492]
1327,-3.057243316106906e-06,-3.0758763e-06,[0.0009808132347050027]
1328,-2.9817418408129017e-06,-2.8962022e-06,[0.000980784493033328]
1329,-3.0304203392006456e-06,-2.9330279e-06,[0.0009807557302720857]
1330,-3.0322073598654242e-06,-2.9481266e-06,[0.0009807269464225373]
1331,-3.045540461243945e-06,-2.8978707e-06,[0.0009806981414859453]
1332,-3.0686108857480577e-06,-2.9970697e-06,[0.0009806693154635734]
1333,-3.099574541920447e-06,-3.0562862e-06,[0.0009806404683566862]
1334,-3.0704791697644394e-06,-2.7914405e-06,[0.0009806116001665488]
1335,-3.0071567607592444e-06,-2.969113e-06,[0.0009805827108944278]
1336,-3.0861970117257442e-06,-2.9128923e-06,[0.0009805538005415902]
1337,-3.0560591312678296e-06,-2.7905453e-06,[0.000980524869109304]
1338,-3.092476845267811e-06,-2.9284215e-06,[0.0009804959165988388]
1339,-2.993985935972887e-06,-2.998821e-06,[0.0009804669430114642]
1340,-3.0412442129090778e-06,-2.7344763e-06,[0.0009804379483484512]
1341,-3.0367507633854983e-06,-3.0009828e-06,[0.0009804089326110716]
1342,-3.0623070415458644e-06,-2.9211715e-06,[0.0009803798958005984]
1343,-3.0496354611386777e-06,-2.9501707e-06,[0.000980350837918305]
1344,-3.017613948941289e-06,-2.8844763e-06,[0.0009803217589654661]
1345,-2.9923923875685433e-06,-2.9059477e-06,[0.0009802926589433574]
1346,-3.0162080065565532e-06,-2.9662554e-06,[0.000980263537853255]
1347,-3.0501686751449595e-06,-2.9427392e-06,[0.000980234395696437]
1348,-3.09442070829391e-06,-2.8956474e-06,[0.000980205232474181]
1349,-3.0141579827613896e-06,-2.9745693e-06,[0.0009801760481877666]
1350,-3.036364228137245e-06,-2.926505e-06,[0.0009801468428384738]
1351,-3.0952806355344363e-06,-3.034055e-06,[0.0009801176164275839]
1352,-3.08605872305634e-06,-2.8931163e-06,[0.0009800883689563787]
1353,-3.0703183938385336e-06,-2.9876094e-06,[0.0009800591004261413]
1354,-3.06229856050777e-06,-3.013897e-06,[0.0009800298108381554]
1355,-3.0948743187764192e-06,-3.012789e-06,[0.0009800005001937059]
1356,-3.013898299286666e-06,-2.911846e-06,[0.0009799711684940786]
1357,-2.992751251440495e-06,-2.8848933e-06,[0.0009799418157405598]
1358,-3.0867685836710736e-06,-2.946612e-06,[0.0009799124419344375]
1359,-3.1129909075389152e-06,-2.7581252e-06,[0.0009798830470769996]
1360,-3.037213855350274e-06,-3.0677766e-06,[0.000979853631169536]
1361,-3.0416603749472417e-06,-3.227381e-06,[0.0009798241942133368]
1362,-3.0485911111099995e-06,-2.618431e-06,[0.0009797947362096934]
1363,-3.0332115102282843e-06,-3.05669e-06,[0.000979765257159898]
1364,-3.0592234679716056e-06,-2.9164776e-06,[0.0009797357570652436]
1365,-3.0122097541607217e-06,-2.933352e-06,[0.0009797062359270241]
1366,-3.0161048243826373e-06,-3.0160897e-06,[0.0009796766937465345]
1367,-3.0404570452446933e-06,-2.7218773e-06,[0.0009796471305250707]
1368,-3.0470544515992513e-06,-2.710261e-06,[0.0009796175462639296]
1369,-3.082000012000208e-06,-3.0490755e-06,[0.0009795879409644087]
1370,-3.0297180501293043e-06,-3.159952e-06,[0.0009795583146278068]
1371,-3.033596431123442e-06,-2.6849532e-06,[0.0009795286672554236]
1372,-2.991489532178093e-06,-2.8813483e-06,[0.0009794989988485593]
1373,-3.0812590011919384e-06,-2.8868164e-06,[0.0009794693094085153]
1374,-3.0343567459567566e-06,-2.7991618e-06,[0.000979439598936594]
1375,-3.0567996418540133e-06,-3.0008246e-06,[0.0009794098674340986]
1376,-3.0439824740824406e-06,-2.8560146e-06,[0.0009793801149023335]
1377,-3.0762302685616307e-06,-3.000378e-06,[0.0009793503413426036]
1378,-3.021693214577681e-06,-2.945026e-06,[0.000979320546756215]
1379,-3.0736212465853894e-06,-2.6927407e-06,[0.0009792907311444745]
1380,-3.0414664706768235e-06,-3.094543e-06,[0.00097926089450869]
1381,-3.050606869692274e-06,-2.8630973e-06,[0.0009792310368501704]
1382,-2.9678448299819137e-06,-2.8019454e-06,[0.0009792011581702253]
1383,-3.032722065654525e-06,-2.9783494e-06,[0.0009791712584701654]
1384,-3.0474518780465586e-06,-2.9972146e-06,[0.0009791413377513022]
1385,-3.0265527129813562e-06,-2.692239e-06,[0.000979111396014948]
1386,-3.04070022139058e-06,-3.1697705e-06,[0.0009790814332624165]
1387,-3.1056133138918087e-06,-2.880922e-06,[0.0009790514494950218]
1388,-3.084114337070787e-06,-3.1402967e-06,[0.0009790214447140794]
1389,-3.0928036039767902e-06,-2.8888885e-06,[0.0009789914189209051]
1390,-3.0437688110396268e-06,-2.8506e-06,[0.000978961372116816]
1391,-2.986996378240292e-06,-2.6722835e-06,[0.0009789313043031304]
1392,-3.0306551025205407e-06,-3.1007717e-06,[0.000978901215481167]
1393,-3.0181010288288233e-06,-3.1911882e-06,[0.000978871105652246]
1394,-3.068125511163089e-06,-2.917497e-06,[0.0009788409748176874]
1395,-3.061004531446088e-06,-3.1254908e-06,[0.0009788108229788134]
1396,-3.0667923510918627e-06,-3.0728918e-06,[0.000978780650136947]
1397,-2.989666427311022e-06,-2.975313e-06,[0.0009787504562934108]
1398,-2.9855810907974956e-06,-3.01967e-06,[0.00097872024144953]
1399,-3.0569797672796993e-06,-3.1261645e-06,[0.0009786900056066297]
1400,-3.07111156416795e-06,-3.0714075e-06,[0.0009786597487660361]
1401,-3.0664907853861222e-06,-2.8350264e-06,[0.0009786294709290767]
1402,-3.026841386599699e-06,-3.0718522e-06,[0.0009785991720970791]
1403,-3.040241404050903e-06,-3.0535628e-06,[0.000978568852271373]
1404,-3.080698320445663e-06,-2.7772576e-06,[0.000978538511453288]
1405,-2.992834947690426e-06,-2.9850682e-06,[0.000978508149644155]
1406,-3.0353138299688e-06,-3.0598455e-06,[0.0009784777668453062]
1407,-3.0803654226474465e-06,-2.729094e-06,[0.0009784473630580737]
1408,-3.0837682061246596e-06,-2.9650664e-06,[0.0009784169382837918]
1409,-3.0584098567487674e-06,-2.907235e-06,[0.0009783864925237945]
1410,-3.0815503578196514e-06,-2.880469e-06,[0.0009783560257794176]
1411,-3.121283475593373e-06,-2.8727648e-06,[0.0009783255380519976]
1412,-3.0521220878654277e-06,-2.8573565e-06,[0.0009782950293428718]
1413,-3.00920287372719e-06,-2.747916e-06,[0.0009782644996533783]
1414,-3.035510826521204e-06,-2.978205e-06,[0.0009782339489848564]
1415,-3.0177067628756047e-06,-2.964154e-06,[0.0009782033773386462]
1416,-3.0521483495249414e-06,-3.1489867e-06,[0.0009781727847160888]
1417,-3.0965946052674553e-06,-3.026243e-06,[0.000978142171118526]
1418,-3.089333063144295e-06,-2.811278e-06,[0.0009781115365473008]
1419,-3.0175428719303455e-06,-2.9890891e-06,[0.0009780808810037568]
1420,-3.0804722655375373e-06,-3.2359494e-06,[0.0009780502044892387]
1421,-3.0552009548046045e-06,-2.942333e-06,[0.0009780195070050923]
1422,-3.0653513931611087e-06,-2.9291393e-06,[0.000977988788552664]
1423,-3.0703336733495236e-06,-3.0507845e-06,[0.0009779580491333013]
1424,-3.0856913326715585e-06,-2.941497e-06,[0.0009779272887483527]
1425,-3.0579950816900236e-06,-3.0754125e-06,[0.0009778965073991674]
1426,-3.0710972168890295e-06,-2.962963e-06,[0.0009778657050870958]
1427,-3.0536027225025466e-06,-3.1401596e-06,[0.0009778348818134887]
1428,-3.053140244446695e-06,-2.851266e-06,[0.0009778040375796983]
1429,-3.093296959377767e-06,-3.1174088e-06,[0.0009777731723870776]
1430,-3.0366700684680835e-06,-3.0237206e-06,[0.0009777422862369805]
1431,-3.0967577231422183e-06,-3.003631e-06,[0.000977711379130762]
1432,-3.12452548314468e-06,-2.6661694e-06,[0.0009776804510697775]
