,train,val,lr
850,-8.055348780544591e-06,-8.130186e-06,[0.0009822787092289]
851,-8.206886013795156e-06,-8.232612e-06,[0.0009822372363483191]
852,-8.196250746550504e-06,-8.3052e-06,[0.000982195715872831]
853,-8.180485474440502e-06,-8.299237e-06,[0.0009821541478065338]
854,-8.303338108817116e-06,-8.509274e-06,[0.00098211253215353]
855,-8.438399436272449e-06,-7.999576e-06,[0.0009820708689179268]
856,-8.140953696056386e-06,-8.041959e-06,[0.0009820291581038364]
857,-8.507215807185275e-06,-7.960942e-06,[0.0009819873997153753]
858,-8.324122563863057e-06,-8.1461e-06,[0.0009819455937566653]
859,-8.254243948613293e-06,-8.312244e-06,[0.000981903740231832]
860,-8.462257937935647e-06,-8.580877e-06,[0.0009818618391450062]
861,-8.337528288393515e-06,-8.126732e-06,[0.0009818198905003233]
862,-8.448139033134794e-06,-8.483838e-06,[0.000981777894301924]
863,-8.46681432449259e-06,-8.311618e-06,[0.0009817358505539529]
864,-8.029422133404296e-06,-8.052447e-06,[0.0009816937592605592]
865,-8.266392978839576e-06,-8.5617685e-06,[0.0009816516204258976]
866,-8.298166267195484e-06,-8.087769e-06,[0.0009816094340541269]
867,-8.34449183457764e-06,-8.173426e-06,[0.0009815672001494105]
868,-8.361265008716145e-06,-8.543664e-06,[0.000981524918715917]
869,-8.32148443805636e-06,-8.684623e-06,[0.0009814825897578193]
870,-8.300871104438557e-06,-8.211866e-06,[0.0009814402132792954]
871,-8.22693027657806e-06,-7.774885e-06,[0.000981397789284527]
872,-8.158531545632287e-06,-8.312203e-06,[0.0009813553177777017]
873,-8.402282492170344e-06,-8.3149e-06,[0.000981312798763011]
874,-8.139527926687151e-06,-7.979719e-06,[0.0009812702322446517]
875,-8.28407728477032e-06,-7.5275434e-06,[0.0009812276182268246]
876,-8.288103708764539e-06,-8.396068e-06,[0.000981184956713736]
877,-8.507588609063532e-06,-8.431736e-06,[0.000981142247709596]
878,-8.504061406711117e-06,-7.997232e-06,[0.00098109949121862]
879,-8.461570359941106e-06,-8.2783745e-06,[0.000981056687245028]
880,-8.405934659094783e-06,-8.218324e-06,[0.0009810138357930441]
881,-8.488323510391638e-06,-8.254654e-06,[0.0009809709368668981]
882,-8.47528981466894e-06,-8.646242e-06,[0.0009809279904708236]
883,-8.496115788148017e-06,-8.152483e-06,[0.0009808849966090594]
884,-8.21115099824965e-06,-8.266375e-06,[0.0009808419552858488]
885,-8.425973919656827e-06,-8.381283e-06,[0.0009807988665054398]
886,-8.422709015576402e-06,-8.40705e-06,[0.0009807557302720852]
887,-8.346564482053508e-06,-7.900863e-06,[0.0009807125465900422]
888,-8.25403121780255e-06,-8.139992e-06,[0.000980669315463573]
889,-8.288518165500136e-06,-7.862689e-06,[0.0009806260368969441]
890,-7.936555812193547e-06,-8.204746e-06,[0.0009805827108944273]
891,-8.35938017189619e-06,-8.59177e-06,[0.0009805393374602985]
892,-8.455702936771558e-06,-8.404116e-06,[0.0009804959165988383]
893,-8.37840652820887e-06,-7.873885e-06,[0.0009804524483143324]
894,-8.358902141480939e-06,-8.128866e-06,[0.000980408932611071]
895,-8.305014489451423e-06,-8.235983e-06,[0.0009803653694933489]
896,-8.309433769682074e-06,-8.324929e-06,[0.0009803217589654653]
897,-8.37561055959668e-06,-8.2834285e-06,[0.0009802781010317249]
898,-8.528668149665464e-06,-8.753678e-06,[0.000980234395696436]
899,-8.470767352264374e-06,-8.702118e-06,[0.0009801906429639127]
900,-8.33485328257666e-06,-8.620892e-06,[0.000980146842838473]
901,-8.354810233868193e-06,-8.775121e-06,[0.0009801029953244397]
902,-8.250324617620208e-06,-8.26096e-06,[0.0009800591004261402]
903,-8.22878746475908e-06,-8.775654e-06,[0.0009800151581479072]
904,-8.266172835647012e-06,-8.415362e-06,[0.0009799711684940775]
905,-8.405106109421468e-06,-8.568006e-06,[0.0009799271314689924]
906,-8.35016080600326e-06,-8.307384e-06,[0.0009798830470769985]
907,-8.20863706394448e-06,-8.045566e-06,[0.0009798389153224465]
908,-8.310934390465263e-06,-8.6777045e-06,[0.0009797947362096924]
909,-8.505554615112487e-06,-8.760565e-06,[0.0009797505097430962]
910,-8.46643588374718e-06,-8.173905e-06,[0.000979706235927023]
911,-8.42454983285279e-06,-8.5988595e-06,[0.0009796619147658422]
912,-8.500308740622132e-06,-8.457061e-06,[0.0009796175462639285]
913,-8.386372337554349e-06,-8.070884e-06,[0.0009795731304256608]
914,-8.26116784082842e-06,-8.379432e-06,[0.0009795286672554227]
915,-8.320377673953772e-06,-8.452757e-06,[0.0009794841567576024]
916,-8.18625539977802e-06,-8.531504e-06,[0.0009794395989365932]
917,-8.477637948089978e-06,-8.350181e-06,[0.0009793949937967927]
918,-8.31701599963708e-06,-8.0908985e-06,[0.000979350341342603]
919,-8.176957362593384e-06,-8.28208e-06,[0.0009793056415784314]
920,-8.49621483212104e-06,-8.6977925e-06,[0.0009792608945086896]
921,-8.14292861832655e-06,-7.8941675e-06,[0.0009792161001377937]
922,-8.24259286673623e-06,-7.9694555e-06,[0.000979171258470165]
923,-8.325469570991117e-06,-8.010056e-06,[0.000979126369510229]
924,-8.565502230339917e-06,-8.2950755e-06,[0.0009790814332624159]
925,-8.519830225850456e-06,-8.126678e-06,[0.0009790364497311614]
926,-8.40508164401399e-06,-8.409783e-06,[0.0009789914189209045]
927,-8.39511394588044e-06,-8.120815e-06,[0.0009789463408360899]
928,-8.28138463475625e-06,-7.953595e-06,[0.0009789012154811665]
929,-8.443699425697559e-06,-8.400591e-06,[0.000978856042860588]
930,-8.359845105587738e-06,-8.731478e-06,[0.0009788108229788128]
931,-8.489970696246019e-06,-8.482606e-06,[0.000978765555840304]
932,-8.503630488121416e-06,-8.361981e-06,[0.0009787202414495292]
933,-8.413820705754915e-06,-8.420133e-06,[0.0009786748798109608]
934,-8.40263528516516e-06,-8.341272e-06,[0.0009786294709290756]
935,-8.549357698939274e-06,-8.845277e-06,[0.0009785840148083557]
936,-8.385161345358938e-06,-8.570806e-06,[0.0009785385114532872]
937,-8.354192050319398e-06,-8.489814e-06,[0.000978492960868361]
938,-8.472988884022926e-06,-8.595244e-06,[0.0009784473630580729]
939,-8.386023000639398e-06,-8.732489e-06,[0.0009784017180269231]
940,-8.477133360429433e-06,-8.04137e-06,[0.000978356025779417]
941,-8.389330650970805e-06,-8.309155e-06,[0.0009783102863200636]
942,-8.493137556797592e-06,-8.236092e-06,[0.0009782644996533777]
943,-8.191925280698342e-06,-7.9820575e-06,[0.000978218665783878]
944,-8.28516022011172e-06,-8.435958e-06,[0.0009781727847160881]
945,-8.39149770399672e-06,-8.448861e-06,[0.0009781268564545366]
946,-8.117162451526383e-06,-8.095998e-06,[0.0009780808810037562]
947,-8.267342082035611e-06,-8.482511e-06,[0.0009780348583682842]
948,-8.436520329269114e-06,-8.314679e-06,[0.0009779887885526632]
949,-8.581554538977798e-06,-8.306125e-06,[0.0009779426715614402]
950,-8.351025917363586e-06,-8.235493e-06,[0.0009778965073991668]
951,-8.328033618454356e-06,-8.48941e-06,[0.000977850296070399]
952,-8.310309385706206e-06,-8.122164e-06,[0.000977804037579698]
953,-8.502258697262733e-06,-8.739099e-06,[0.0009777577319316285]
954,-8.508209339197492e-06,-8.886069e-06,[0.0009777113791307615]
955,-8.364961377083092e-06,-8.811757e-06,[0.0009776649791816716]
956,-8.237624933826737e-06,-8.3545665e-06,[0.0009776185320889382]
957,-8.38876412672107e-06,-8.158912e-06,[0.0009775720378571457]
958,-8.297458680317505e-06,-7.899731e-06,[0.0009775254964908826]
959,-8.196642238544882e-06,-7.7733575e-06,[0.0009774789079947427]
960,-8.23346654215129e-06,-8.003722e-06,[0.0009774322723733236]
961,-8.26074665383203e-06,-8.318539e-06,[0.0009773855896312283]
962,-8.341667671629693e-06,-8.55737e-06,[0.0009773388597730643]
963,-8.508776318194577e-06,-8.466304e-06,[0.0009772920828034436]
964,-8.446679385087918e-06,-8.683052e-06,[0.0009772452587269828]
965,-8.629821059003006e-06,-8.538672e-06,[0.0009771983875483032]
966,-8.280747215394512e-06,-7.760265e-06,[0.0009771514692720313]
967,-8.025641636777437e-06,-8.570845e-06,[0.0009771045039027972]
968,-8.47114979478647e-06,-8.397164e-06,[0.0009770574914452364]
969,-8.395420900342288e-06,-8.326521e-06,[0.0009770104319039889]
970,-8.525797602487728e-06,-8.272671e-06,[0.000976963325283699]
971,-8.227066336985444e-06,-8.340577e-06,[0.0009769161715890162]
972,-8.383804743061774e-06,-8.351414e-06,[0.0009768689708245942]
973,-8.441369209322147e-06,-8.594354e-06,[0.0009768217229950919]
974,-8.51306094773463e-06,-8.38075e-06,[0.000976774428105172]
975,-8.397250348934904e-06,-8.5463325e-06,[0.0009767270861595026]
976,-8.556666944059544e-06,-8.412636e-06,[0.0009766796971627564]
977,-8.191405595425749e-06,-7.953605e-06,[0.00097663226111961]
978,-8.357039314432768e-06,-8.097863e-06,[0.0009765847780347453]
979,-8.299401451949962e-06,-8.582468e-06,[0.0009765372479128488]
980,-8.294050803669962e-06,-8.126359e-06,[0.0009764896707586116]
981,-8.570417503506177e-06,-8.553741e-06,[0.000976442046576729]
982,-8.543345938960555e-06,-8.127637e-06,[0.0009763943753719019]
983,-8.144621915562311e-06,-8.251535e-06,[0.0009763466571488348]
984,-8.33689009596128e-06,-8.108986e-06,[0.0009762988919122374]
985,-8.385328692384065e-06,-8.61877e-06,[0.0009762510796668241]
986,-8.474064998154063e-06,-8.456498e-06,[0.0009762032204173136]
987,-8.438122767984168e-06,-8.052888e-06,[0.0009761553141684295]
988,-8.425595115113538e-06,-8.465726e-06,[0.0009761073609248999]
989,-8.441620593657717e-06,-8.447028e-06,[0.0009760593606914578]
990,-8.655832152726361e-06,-8.574964e-06,[0.0009760113134728403]
991,-8.314181741297944e-06,-8.673456e-06,[0.0009759632192737896]
992,-8.40214224808733e-06,-8.511584e-06,[0.0009759150780990526]
993,-8.519620496372227e-06,-8.508366e-06,[0.0009758668899533806]
994,-8.437776250502793e-06,-8.507272e-06,[0.0009758186548415294]
995,-8.361879372387193e-06,-8.079438e-06,[0.0009757703727682596]
996,-8.41040118757519e-06,-8.787389e-06,[0.0009757220437383366]
997,-8.5006827248435e-06,-8.854793e-06,[0.0009756736677565302]
998,-8.536129371350398e-06,-8.280233e-06,[0.0009756252448276149]
999,-8.466187682643068e-06,-8.475933e-06,[0.0009755767749563699]
1000,-8.438032728008693e-06,-8.258658e-06,[0.000975528258147579]
1001,-8.410435202677036e-06,-8.797943e-06,[0.0009754796944060304]
1002,-8.52541379572358e-06,-8.167065e-06,[0.0009754310837365175]
1003,-8.493308450852055e-06,-8.366982e-06,[0.0009753824261438379]
1004,-8.527673253411195e-06,-8.163647e-06,[0.0009753337216327939]
1005,-8.485023317916785e-06,-8.655178e-06,[0.0009752849702081923]
1006,-8.525211433152435e-06,-8.692876e-06,[0.0009752361718748446]
1007,-8.500770491082221e-06,-8.277532e-06,[0.0009751873266375673]
1008,-8.416345553996508e-06,-8.852641e-06,[0.000975138434501181]
1009,-8.405054177273997e-06,-8.378034e-06,[0.0009750894954705112]
1010,-8.279107623820891e-06,-8.244041e-06,[0.000975040509550388]
1011,-8.423880171903874e-06,-8.484503e-06,[0.0009749914767456464]
1012,-8.400349634030135e-06,-8.3029045e-06,[0.0009749423970611253]
1013,-8.433709808741696e-06,-8.48136e-06,[0.0009748932705016688]
1014,-8.572046135668643e-06,-8.838907e-06,[0.0009748440970721256]
1015,-8.461037486995337e-06,-8.672292e-06,[0.0009747948767773489]
1016,-8.382988380617461e-06,-8.531389e-06,[0.0009747456096221965]
1017,-8.309079976243084e-06,-8.491145e-06,[0.0009746962956115311]
1018,-8.498434999637538e-06,-8.376436e-06,[0.0009746469347502194]
1019,-8.426605654676678e-06,-8.527018e-06,[0.0009745975270431333]
1020,-8.531753519491758e-06,-8.5156535e-06,[0.0009745480724951493]
1021,-8.529429942427669e-06,-8.265491e-06,[0.0009744985711111482]
1022,-8.465147584502119e-06,-8.434188e-06,[0.0009744490228960157]
1023,-8.357035858352901e-06,-8.58157e-06,[0.0009743994278546417]
1024,-8.330167111125774e-06,-8.581534e-06,[0.0009743497859919215]
1025,-8.430496109212982e-06,-8.365872e-06,[0.0009743000973127541]
1026,-8.512648946634727e-06,-8.308547e-06,[0.0009742503618220441]
1027,-8.529515162081225e-06,-8.314036e-06,[0.0009742005795246999]
1028,-8.412328497797716e-06,-8.690301e-06,[0.0009741507504256345]
1029,-8.487253126077121e-06,-8.735825e-06,[0.0009741008745297664]
1030,-8.45227104946389e-06,-8.678112e-06,[0.0009740509518420178]
1031,-8.603341211710357e-06,-8.517405e-06,[0.0009740009823673161]
1032,-8.350934876943938e-06,-8.5230095e-06,[0.000973950966110593]
1033,-8.58559205880738e-06,-8.558668e-06,[0.0009739009030767848]
1034,-8.556666398362722e-06,-8.871829e-06,[0.0009738507932708327]
1035,-8.331687695317669e-06,-8.518232e-06,[0.000973800636697682]
1036,-8.340930526173906e-06,-8.2958295e-06,[0.0009737504333622833]
1037,-8.212981265387498e-06,-8.592861e-06,[0.0009737001832695914]
1038,-8.515202716807835e-06,-8.544069e-06,[0.0009736498864245657]
1039,-8.420181438850705e-06,-8.702795e-06,[0.0009735995428321704]
1040,-8.494969370076432e-06,-8.555267e-06,[0.0009735491524973741]
1041,-8.607713243691251e-06,-8.5796e-06,[0.0009734987154251502]
1042,-8.627987608633702e-06,-8.575893e-06,[0.0009734482316204766]
1043,-8.717846594663569e-06,-8.64953e-06,[0.000973397701088336]
1044,-8.597838404966752e-06,-8.534154e-06,[0.0009733471238337154]
1045,-8.421712436756934e-06,-8.545689e-06,[0.0009732964998616065]
1046,-8.49586494950927e-06,-8.815354e-06,[0.0009732458291770059]
1047,-8.428803539572982e-06,-8.467514e-06,[0.0009731951117849145]
1048,-8.330057789862622e-06,-7.493788e-06,[0.0009731443476903379]
1049,-8.303875347337453e-06,-8.31683e-06,[0.0009730935368982863]
1050,-8.444619652436813e-06,-8.632957e-06,[0.0009730426794137746]
1051,-8.563435767428017e-06,-8.705773e-06,[0.0009729917752418222]
1052,-8.4933778452978e-06,-8.394599e-06,[0.0009729408243874531]
1053,-8.330168475367827e-06,-8.689949e-06,[0.0009728898268556958]
1054,-8.288458138849819e-06,-7.864855e-06,[0.0009728387826515838]
1055,-8.546465232939227e-06,-8.632578e-06,[0.0009727876917801549]
1056,-8.557396358810366e-06,-8.491045e-06,[0.0009727365542464516]
1057,-8.479580901621376e-06,-8.443187e-06,[0.000972685370055521]
1058,-8.489606170769547e-06,-8.519895e-06,[0.0009726341392124146]
1059,-8.745530612941365e-06,-8.672229e-06,[0.0009725828617221888]
1060,-8.516675006831064e-06,-8.414128e-06,[0.0009725315375899043]
1061,-8.66248456077301e-06,-8.476127e-06,[0.0009724801668206269]
1062,-8.439830889983568e-06,-8.958598e-06,[0.0009724287494194265]
1063,-8.629620515421265e-06,-8.314358e-06,[0.0009723772853913779]
1064,-8.401781815337018e-06,-8.334359e-06,[0.0009723257747415603]
1065,-8.339080477526294e-06,-8.403542e-06,[0.0009722742174750578]
1066,-8.338238876604009e-06,-8.268437e-06,[0.0009722226135969584]
1067,-8.42860745251528e-06,-8.254137e-06,[0.0009721709631123557]
1068,-8.5078589108889e-06,-8.747624e-06,[0.0009721192660263471]
1069,-8.625542159279576e-06,-8.88475e-06,[0.0009720675223440352]
1070,-8.689987498655683e-06,-8.587982e-06,[0.0009720157320705268]
1071,-8.409501606365666e-06,-8.410573e-06,[0.0009719638952109332]
1072,-8.529311617166969e-06,-8.605471e-06,[0.0009719120117703706]
1073,-8.538991642126348e-06,-8.382202e-06,[0.0009718600817539598]
1074,-8.360147148778196e-06,-8.128674e-06,[0.0009718081051668259]
1075,-8.525451721652644e-06,-8.265481e-06,[0.0009717560820140988]
1076,-8.548378627892816e-06,-8.155324e-06,[0.0009717040123009131]
1077,-8.378148413612507e-06,-7.809752e-06,[0.0009716518960324079]
1078,-8.487812647217651e-06,-8.373403e-06,[0.0009715997332137267]
1079,-8.5883784777252e-06,-7.9345045e-06,[0.0009715475238500177]
1080,-8.588985474489164e-06,-8.121576e-06,[0.0009714952679464342]
1081,-8.491148855682696e-06,-8.651382e-06,[0.0009714429655081334]
1082,-8.32747191452654e-06,-8.673419e-06,[0.0009713906165402771]
1083,-8.30812641652301e-06,-8.360724e-06,[0.0009713382210480322]
1084,-8.544886350136949e-06,-8.751471e-06,[0.00097128577903657]
1085,-8.61780381455901e-06,-8.807601e-06,[0.0009712332905110661]
1086,-8.613777299615322e-06,-8.880248e-06,[0.000971180755476701]
1087,-8.569902456656564e-06,-8.604782e-06,[0.0009711281739386597]
1088,-8.532579522579909e-06,-8.581875e-06,[0.0009710755459021318]
1089,-8.505793994117994e-06,-8.604207e-06,[0.0009710228713723114]
1090,-8.458123920718208e-06,-8.521164e-06,[0.0009709701503543974]
1091,-8.484683803544613e-06,-8.460508e-06,[0.0009709173828535932]
1092,-8.46922648634063e-06,-8.530768e-06,[0.0009708645688751064]
1093,-8.544244519725907e-06,-8.6265445e-06,[0.00097081170842415]
1094,-8.419471669185441e-06,-8.1764465e-06,[0.0009707588015059407]
1095,-8.389947743125958e-06,-8.792127e-06,[0.0009707058481257005]
1096,-8.470273132843432e-06,-8.8497145e-06,[0.0009706528482886555]
1097,-8.630796764919069e-06,-8.971801e-06,[0.0009705998020000367]
1098,-8.453467853541951e-06,-8.569607e-06,[0.0009705467092650796]
1099,-8.551632072339999e-06,-8.313943e-06,[0.0009704935700890242]
1100,-8.38736787045491e-06,-8.257298e-06,[0.0009704403844771149]
1101,-8.659154900669819e-06,-8.525392e-06,[0.0009703871524346011]
1102,-8.446431456832215e-06,-8.5837955e-06,[0.0009703338739667366]
1103,-8.557864657632307e-06,-8.570388e-06,[0.0009702805490787799]
1104,-8.443308252026327e-06,-8.338799e-06,[0.0009702271777759937]
1105,-8.609546966908965e-06,-8.695518e-06,[0.0009701737600636457]
1106,-8.583575254306198e-06,-8.666904e-06,[0.0009701202959470078]
1107,-8.471013461530675e-06,-8.593869e-06,[0.0009700667854313571]
1108,-8.389194272240275e-06,-8.5967795e-06,[0.0009700132285219745]
1109,-8.48280478749075e-06,-8.5032e-06,[0.000969959625224146]
1110,-8.6164796812227e-06,-8.7565e-06,[0.0009699059755431621]
1111,-8.743630405660952e-06,-8.612366e-06,[0.0009698522794843176]
1112,-8.524118311470374e-06,-7.865003e-06,[0.0009697985370529122]
1113,-8.398754562222167e-06,-8.837716e-06,[0.0009697447482542503]
1114,-8.30842482173466e-06,-8.903736e-06,[0.0009696909130936405]
1115,-8.65062938828487e-06,-8.663389e-06,[0.0009696370315763959]
1116,-8.629640433355235e-06,-8.200022e-06,[0.0009695831037078345]
1117,-8.367445843759924e-06,-8.159123e-06,[0.0009695291294932787]
1118,-8.037445604713867e-06,-7.9798265e-06,[0.0009694751089380559]
1119,-8.592852100264282e-06,-8.697227e-06,[0.0009694210420474974]
1120,-8.534542030247393e-06,-8.399791e-06,[0.0009693669288269394]
1121,-8.534848257113481e-06,-8.235007e-06,[0.0009693127692817227]
1122,-8.667445126775419e-06,-8.8698025e-06,[0.0009692585634171928]
1123,-8.771943521423964e-06,-8.8072675e-06,[0.0009692043112386992]
1124,-8.705031632416649e-06,-8.952465e-06,[0.0009691500127515967]
1125,-8.564849849790335e-06,-7.851092e-06,[0.0009690956679612444]
1126,-8.536237328371498e-06,-8.2976685e-06,[0.0009690412768730057]
1127,-8.267175462606247e-06,-8.4608855e-06,[0.0009689868394922489]
1128,-8.263971903943456e-06,-8.629423e-06,[0.0009689323558243467]
1129,-8.488752519042464e-06,-8.546186e-06,[0.0009688778258746764]
1130,-8.507814709446392e-06,-8.416481e-06,[0.00096882324964862]
1131,-8.711242298886645e-06,-8.726875e-06,[0.0009687686271515639]
1132,-8.735223764233524e-06,-8.610056e-06,[0.0009687139583888992]
1133,-8.703596813575132e-06,-8.862021e-06,[0.0009686592433660213]
1134,-8.514048022334465e-06,-8.637394e-06,[0.0009686044820883306]
1135,-8.518019603798166e-06,-8.675907e-06,[0.0009685496745612316]
1136,-8.46060202093213e-06,-8.665945e-06,[0.0009684948207901338]
1137,-8.669498674862552e-06,-7.971855e-06,[0.0009684399207804509]
1138,-8.531531511835055e-06,-8.398108e-06,[0.0009683849745376013]
1139,-8.427449301962042e-06,-9.158843e-06,[0.000968329982067008]
1140,-8.484935096930713e-06,-8.534229e-06,[0.0009682749433740984]
1141,-8.649534174764995e-06,-8.657369e-06,[0.0009682198584643049]
1142,-8.581055499234936e-06,-8.704111e-06,[0.000968164727343064]
1143,-8.533727486792486e-06,-8.176976e-06,[0.0009681095500158171]
1144,-8.39395534057985e-06,-8.746753e-06,[0.0009680543264880098]
1145,-8.475058075418929e-06,-8.594586e-06,[0.0009679990567650924]
1146,-8.502033324475633e-06,-8.658392e-06,[0.0009679437408525198]
1147,-8.569348847231594e-06,-8.5956335e-06,[0.0009678883787557517]
1148,-8.575581432523904e-06,-8.518965e-06,[0.0009678329704802518]
1149,-8.63922568896669e-06,-8.385922e-06,[0.000967777516031489]
1150,-8.37207589938771e-06,-8.495107e-06,[0.0009677220154149362]
1151,-8.541584884369513e-06,-8.353742e-06,[0.000967666468636071]
1152,-8.448242624581326e-06,-8.9613795e-06,[0.000967610875700376]
1153,-8.692831852386006e-06,-8.701196e-06,[0.0009675552366133377]
1154,-8.5713498719997e-06,-8.701047e-06,[0.0009674995513804475]
1155,-8.572641672799363e-06,-8.359e-06,[0.0009674438200072014]
1156,-8.69539808263653e-06,-8.16168e-06,[0.0009673880424991]
1157,-8.468803298455895e-06,-8.274706e-06,[0.000967332218861648]
1158,-8.435726158495527e-06,-8.326005e-06,[0.0009672763491003553]
1159,-8.536078530596569e-06,-8.315797e-06,[0.0009672204332207357]
1160,-8.609160977357532e-06,-8.2588e-06,[0.0009671644712283082]
1161,-8.386558602069271e-06,-8.671596e-06,[0.0009671084631285957]
1162,-8.42417503008619e-06,-8.524084e-06,[0.0009670524089271262]
1163,-8.489792435284471e-06,-7.528923e-06,[0.000966996308629432]
1164,-8.512012936989776e-06,-8.722352e-06,[0.0009669401622410501]
1165,-8.640958367323037e-06,-8.5021065e-06,[0.0009668839697675217]
1166,-8.569816964154598e-06,-8.313362e-06,[0.0009668277312143928]
1167,-8.328566400450654e-06,-8.367283e-06,[0.000966771446587214]
1168,-8.450969926343532e-06,-8.932397e-06,[0.0009667151158915402]
1169,-8.541938314010622e-06,-8.571439e-06,[0.0009666587391329314]
1170,-8.576179152441909e-06,-8.416526e-06,[0.0009666023163169514]
1171,-8.758340845815837e-06,-8.5945585e-06,[0.000966545847449169]
1172,-8.476180300931447e-06,-8.491868e-06,[0.0009664893325351575]
1173,-8.677340429130708e-06,-9.368382e-06,[0.0009664327715804946]
1174,-8.589017852500547e-06,-8.996414e-06,[0.0009663761645907629]
1175,-8.586293461121386e-06,-8.454159e-06,[0.000966319511571549]
1176,-8.48627269078861e-06,-8.592552e-06,[0.0009662628125284444]
1177,-8.64473095134599e-06,-8.5259035e-06,[0.0009662060674670453]
1178,-8.564287873014109e-06,-8.865391e-06,[0.000966149276392952]
1179,-8.445717321592383e-06,-9.024569e-06,[0.0009660924393117696]
1180,-8.548147798137507e-06,-8.337557e-06,[0.0009660355562291074]
1181,-8.411902308580466e-06,-8.767303e-06,[0.0009659786271505802]
1182,-8.482550219923723e-06,-8.469292e-06,[0.000965921652081806]
1183,-8.668165082781343e-06,-8.731651e-06,[0.0009658646310284084]
1184,-8.680589598952792e-06,-8.140696e-06,[0.000965807563996015]
1185,-8.55106077324308e-06,-8.56985e-06,[0.0009657504509902582]
1186,-8.456787782051833e-06,-8.341118e-06,[0.0009656932920167747]
1187,-8.575037190894363e-06,-8.756146e-06,[0.000965636087081206]
1188,-8.706013522896683e-06,-8.761535e-06,[0.000965578836189198]
1189,-8.460852950520347e-06,-8.556666e-06,[0.0009655215393464009]
1190,-8.63033592395368e-06,-8.696766e-06,[0.0009654641965584699]
1191,-8.596192856202833e-06,-8.636765e-06,[0.0009654068078310646]
1192,-8.71098336574505e-06,-8.563463e-06,[0.0009653493731698486]
1193,-8.74420966283651e-06,-8.141821e-06,[0.000965291892580491]
1194,-8.642820193927037e-06,-8.685363e-06,[0.0009652343660686646]
1195,-8.766234986978817e-06,-9.1988095e-06,[0.000965176793640047]
1196,-8.644500212540152e-06,-8.5697575e-06,[0.0009651191753003204]
1197,-8.384492866753135e-06,-8.6169475e-06,[0.0009650615110551717]
1198,-8.39815111248754e-06,-8.061461e-06,[0.0009650038009102922]
1199,-8.637218343210407e-06,-8.698172e-06,[0.0009649460448713773]
1200,-8.6251136053761e-06,-8.837524e-06,[0.0009648882429441275]
1201,-8.47381402309111e-06,-8.061908e-06,[0.0009648303951342477]
1202,-8.617289131507277e-06,-8.251323e-06,[0.000964772501447447]
1203,-8.70495014169137e-06,-8.525528e-06,[0.0009647145618894395]
1204,-8.750787583267083e-06,-8.542192e-06,[0.0009646565764659434]
1205,-8.624588281236356e-06,-8.752666e-06,[0.000964598545182682]
1206,-8.621637789474335e-06,-8.718601e-06,[0.0009645404680453821]
1207,-8.47055425765575e-06,-8.352676e-06,[0.0009644823450597764]
1208,-8.588908713136334e-06,-8.03653e-06,[0.0009644241762316011]
1209,-8.393285224883584e-06,-8.533082e-06,[0.0009643659615665972]
1210,-8.607006111560623e-06,-8.711643e-06,[0.0009643077010705102]
1211,-8.592429458076367e-06,-8.176945e-06,[0.0009642493947490903]
1212,-8.520975188730518e-06,-7.938314e-06,[0.0009641910426080922]
1213,-8.352757413376822e-06,-8.008383e-06,[0.0009641326446532749]
1214,-8.445042385574198e-06,-8.778458e-06,[0.0009640742008904021]
1215,-8.562737912143348e-06,-8.6856635e-06,[0.0009640157113252419]
1216,-8.796702968538738e-06,-8.621071e-06,[0.000963957175963567]
1217,-8.569762485421961e-06,-8.263821e-06,[0.0009638985948111546]
1218,-8.400455908486037e-06,-8.465319e-06,[0.0009638399678737865]
1219,-8.42090721562272e-06,-8.380595e-06,[0.0009637812951572488]
1220,-8.505286314175464e-06,-8.4173935e-06,[0.0009637225766673325]
1221,-8.435000563622452e-06,-8.060541e-06,[0.0009636638124098326]
1222,-8.483133387926501e-06,-8.818324e-06,[0.000963605002390549]
1223,-8.696476288605482e-06,-8.395058e-06,[0.000963546146615286]
1224,-8.477118899463677e-06,-8.25995e-06,[0.0009634872450898526]
1225,-8.651626103528542e-06,-9.155146e-06,[0.0009634282978200619]
1226,-8.629585499875247e-06,-8.746732e-06,[0.0009633693048117321]
1227,-8.731336674827616e-06,-8.769661e-06,[0.0009633102660706853]
1228,-8.450310815533157e-06,-8.52682e-06,[0.0009632511816027484]
1229,-8.782904751569731e-06,-8.897474e-06,[0.000963192051413753]
1230,-8.608864209236345e-06,-8.718886e-06,[0.0009631328755095348]
1231,-8.635490121378098e-06,-8.764289e-06,[0.0009630736538959342]
1232,-8.682625866640592e-06,-8.85229e-06,[0.0009630143865787964]
1233,-8.648653874843149e-06,-8.510637e-06,[0.0009629550735639708]
1234,-8.659903596708318e-06,-8.526385e-06,[0.0009628957148573111]
1235,-8.49652778924792e-06,-8.360117e-06,[0.000962836310464676]
1236,-8.614097805548226e-06,-8.301474e-06,[0.0009627768603919283]
1237,-8.59876618051203e-06,-8.415832e-06,[0.0009627173646449356]
1238,-8.642253760626772e-06,-8.62233e-06,[0.0009626578232295701]
1239,-8.51684217195725e-06,-8.473462e-06,[0.000962598236151708]
1240,-8.575142510380829e-06,-8.964653e-06,[0.0009625386034172303]
1241,-8.688637808518252e-06,-8.803396e-06,[0.0009624789250320228]
1242,-8.5999666225689e-06,-8.409953e-06,[0.0009624192010019753]
