,train,val,lr
31,-8.805032211967046e-06,-9.446307e-06,[0.0009999762884628416]
32,-8.581220981795923e-06,-7.047519e-06,[0.0009999747340255264]
33,-9.401750594406621e-06,-1.6306263e-06,[0.0009999731302426833]
34,-9.183661131828557e-06,-6.8287723e-06,[0.0009999714771144704]
35,-8.141616626744508e-06,-4.17034e-06,[0.0009999697746410512]
36,-8.360665560758207e-06,-8.619953e-06,[0.0009999680228225934]
37,-9.02189899534278e-06,-9.295935e-06,[0.00099996622165927]
38,-9.39481924433494e-06,3.8969432e-07,[0.000999964371151259]
39,-9.151798622042406e-06,-6.007896e-06,[0.0009999624712987425]
40,-9.02025717550714e-06,-4.7477283e-06,[0.0009999605221019086]
41,-9.473842692386824e-06,-9.210984e-06,[0.0009999585235609492]
42,-9.38452858463279e-06,-8.524169e-06,[0.0009999564756760619]
43,-9.396411314810393e-06,-5.990414e-06,[0.0009999543784474487]
44,-8.943580542108976e-06,-9.666564e-06,[0.0009999522318753164]
45,-9.55126606640988e-06,-9.002107e-06,[0.000999950035959877]
46,-9.671776206232608e-06,-9.435712e-06,[0.0009999477907013474]
47,-9.458523254579632e-06,-4.069367e-06,[0.000999945496099949]
48,-9.849474827205995e-06,-2.2689524e-06,[0.0009999431521559084]
49,-9.52775740188372e-06,-7.713551e-06,[0.000999940758869457]
50,-9.858720659394749e-06,-3.6487847e-06,[0.0009999383162408305]
51,-9.821296862355666e-06,-9.798169e-06,[0.0009999358242702705]
52,-1.027258613248705e-05,-1.01931755e-05,[0.0009999332829580228]
53,-1.0120017304870998e-05,-9.770866e-06,[0.0009999306923043382]
54,-9.582188067724928e-06,-3.952964e-06,[0.0009999280523094725]
55,-9.15046657610219e-06,-1.010538e-05,[0.000999925362973686]
56,-1.0376599038863788e-05,-8.731808e-06,[0.0009999226242972444]
57,-1.0474602095200681e-05,5.2922487e-06,[0.000999919836280418]
58,-1.0074599776999093e-05,-6.260137e-06,[0.0009999169989234815]
59,-1.0759533870441373e-05,-7.2417906e-06,[0.0009999141122267153]
60,-9.841997416515369e-06,-9.934872e-06,[0.0009999111761904045]
61,-1.033722846841556e-05,-7.2330054e-06,[0.0009999081908148386]
62,-9.656194652052364e-06,7.93758e-06,[0.0009999051561003123]
63,-9.087144007935422e-06,-7.308369e-06,[0.0009999020720471252]
64,-1.014265671983594e-05,2.4357453e-07,[0.0009998989386555814]
65,-1.0279863909090637e-05,-7.90726e-06,[0.0009998957559259904]
66,-9.668989514466375e-06,6.136051e-07,[0.0009998925238586664]
67,-1.0288143676007166e-05,-9.977675e-06,[0.0009998892424539281]
68,-9.594636549081769e-06,-5.730457e-06,[0.0009998859117120997]
69,-1.029242876029457e-05,-2.3432326e-06,[0.0009998825316335097]
70,-1.0504483998374781e-05,-1.0012804e-05,[0.0009998791022184919]
71,-1.0940354604827007e-05,-6.645559e-07,[0.0009998756234673846]
72,-1.0374696284998208e-05,2.0277012e-06,[0.000999872095380531]
73,-1.0548773389018606e-05,-2.6329583e-06,[0.0009998685179582795]
