,train,val,lr
3838,-3.1412163934874117e-06,-3.162554e-06,[0.0008469774836443484]
3839,-3.1108895882425713e-06,-3.1461122e-06,[0.0008469020758837905]
3840,-3.157614014526189e-06,-3.1598843e-06,[0.0008468266529064049]
3841,-3.142183209092764e-06,-3.2571468e-06,[0.0008467512147154999]
3842,-3.117176765954355e-06,-2.9994976e-06,[0.0008466757613143847]
3843,-3.1623769018551682e-06,-3.2088628e-06,[0.000846600292706369]
3844,-3.1461462640436365e-06,-2.9857183e-06,[0.0008465248088947632]
3845,-3.1744282523504807e-06,-2.986371e-06,[0.0008464493098828785]
3846,-3.2165785569304716e-06,-3.3352103e-06,[0.0008463737956740268]
3847,-3.145602954646165e-06,-3.1434752e-06,[0.0008462982662715201]
3848,-3.1634764127375093e-06,-3.1623586e-06,[0.0008462227216786719]
3849,-3.1773016871738945e-06,-3.07729e-06,[0.0008461471618987956]
3850,-3.126782371509762e-06,-3.1413488e-06,[0.0008460715869352056]
3851,-3.156033540108183e-06,-3.003038e-06,[0.0008459959967912174]
3852,-3.113717320957221e-06,-3.0679528e-06,[0.0008459203914701465]
3853,-3.1463572440770804e-06,-3.1250045e-06,[0.0008458447709753093]
3854,-3.058010770473629e-06,-3.0271813e-06,[0.0008457691353100231]
3855,-3.1393664130519028e-06,-3.0319634e-06,[0.0008456934844776053]
3856,-3.1617330250810483e-06,-3.1435798e-06,[0.0008456178184813747]
3857,-3.150775023641472e-06,-3.0374767e-06,[0.00084554213732465]
3858,-3.1584454291078146e-06,-2.9706198e-06,[0.0008454664410107514]
3859,-3.1569009252052637e-06,-3.1436125e-06,[0.0008453907295429988]
3860,-3.1275247465600843e-06,-2.9467824e-06,[0.0008453150029247136]
3861,-3.1680006031820085e-06,-3.2006137e-06,[0.0008452392611592175]
3862,-3.1888287821857377e-06,-3.042627e-06,[0.0008451635042498329]
3863,-3.196751003997633e-06,-3.1137795e-06,[0.0008450877321998829]
3864,-3.1407844744535394e-06,-3.1677953e-06,[0.000845011945012691]
3865,-3.1471047122977326e-06,-2.9964485e-06,[0.0008449361426915819]
3866,-3.1379629035654945e-06,-2.9501055e-06,[0.0008448603252398804]
3867,-3.1339203133029516e-06,-3.2356284e-06,[0.0008447844926609125]
3868,-3.2026577173382974e-06,-3.243083e-06,[0.0008447086449580044]
3869,-3.1854519193075246e-06,-3.3718761e-06,[0.0008446327821344832]
3870,-3.164406325595337e-06,-2.9503365e-06,[0.0008445569041936766]
3871,-3.179968280164758e-06,-2.7158214e-06,[0.0008444810111389132]
3872,-3.2324381663784153e-06,-3.140593e-06,[0.0008444051029735215]
3873,-3.195075987605378e-06,-3.122074e-06,[0.0008443291797008317]
3874,-3.167232239320583e-06,-3.206947e-06,[0.0008442532413241742]
3875,-3.1369535463454667e-06,-2.9681794e-06,[0.0008441772878468795]
3876,-3.1578534390064307e-06,-3.0769177e-06,[0.0008441013192722798]
3877,-3.232135145481152e-06,-3.0046797e-06,[0.0008440253356037071]
3878,-3.0800299555266974e-06,-3.0027982e-06,[0.0008439493368444949]
3879,-3.1068704629433343e-06,-3.164817e-06,[0.0008438733229979765]
3880,-3.2345061299565715e-06,-3.1949962e-06,[0.0008437972940674863]
3881,-3.2218247497439733e-06,-3.2900302e-06,[0.0008437212500563592]
3882,-3.217243033759587e-06,-3.132492e-06,[0.000843645190967931]
3883,-3.167174759255431e-06,-3.1386598e-06,[0.0008435691168055382]
3884,-3.122221301055106e-06,-2.9003556e-06,[0.0008434930275725175]
3885,-3.2015132546803214e-06,-2.987279e-06,[0.0008434169232722067]
3886,-3.123770534330106e-06,-2.9738612e-06,[0.0008433408039079439]
3887,-3.1363128755401704e-06,-3.0472581e-06,[0.0008432646694830684]
3888,-3.1442283898286403e-06,-3.259065e-06,[0.0008431885200009196]
3889,-3.146602512060781e-06,-3.1040422e-06,[0.0008431123554648378]
3890,-3.162803091072419e-06,-3.2955704e-06,[0.000843036175878164]
3891,-3.2158208114196896e-06,-3.290075e-06,[0.0008429599812442398]
3892,-3.2403613886344828e-06,-3.1785294e-06,[0.0008428837715664076]
3893,-3.118279346381314e-06,-3.351187e-06,[0.00084280754684801]
3894,-3.15073161800683e-06,-3.2747291e-06,[0.0008427313070923909]
3895,-3.1762601338414244e-06,-2.7454562e-06,[0.0008426550523028944]
3896,-3.1136338748183333e-06,-3.1473837e-06,[0.0008425787824828656]
3897,-3.1479696872338535e-06,-3.1997288e-06,[0.0008425024976356499]
3898,-3.119772463833215e-06,-3.0890055e-06,[0.0008424261977645934]
3899,-3.121067902611685e-06,-2.9577145e-06,[0.0008423498828730433]
3900,-3.155227136630856e-06,-3.1834732e-06,[0.000842273552964347]
3901,-3.127701097582758e-06,-3.182591e-06,[0.0008421972080418526]
3902,-3.1475717150897255e-06,-3.0485255e-06,[0.000842120848108909]
3903,-3.142207856399182e-06,-3.2981507e-06,[0.0008420444731688658]
3904,-3.091857252002228e-06,-2.942012e-06,[0.0008419680832250732]
3905,-3.178213455612422e-06,-3.0879232e-06,[0.000841891678280882]
3906,-3.186288040524232e-06,-3.0946037e-06,[0.0008418152583396436]
3907,-3.185679793205054e-06,-3.10917e-06,[0.0008417388234047104]
3908,-3.137033286293445e-06,-3.068638e-06,[0.000841662373479435]
3909,-3.173232039443974e-06,-3.0596964e-06,[0.0008415859085671709]
3910,-3.20653336984833e-06,-3.1170975e-06,[0.000841509428671272]
3911,-3.1419552442457645e-06,-3.181283e-06,[0.0008414329337950936]
3912,-3.1540138934360586e-06,-3.0434824e-06,[0.0008413564239419908]
3913,-3.1354366456071146e-06,-3.0958956e-06,[0.0008412798991153197]
3914,-3.140418107250298e-06,-2.8649802e-06,[0.0008412033593184373]
3915,-3.111640376118885e-06,-3.0747337e-06,[0.0008411268045547008]
3916,-3.1744039461045757e-06,-3.3402546e-06,[0.0008410502348274682]
3917,-3.1817641229281434e-06,-3.2306975e-06,[0.0008409736501400984]
3918,-3.203049436706351e-06,-3.0478705e-06,[0.0008408970504959507]
3919,-3.1331731861428126e-06,-3.2503538e-06,[0.0008408204358983852]
3920,-3.1258737408279557e-06,-3.2043515e-06,[0.0008407438063507624]
3921,-3.1721274126539357e-06,-2.9431567e-06,[0.0008406671618564438]
3922,-3.172152128172456e-06,-2.8620152e-06,[0.0008405905024187915]
3923,-3.1444149726667094e-06,-3.146041e-06,[0.000840513828041168]
3924,-3.1572984653394087e-06,-3.1728714e-06,[0.0008404371387269366]
3925,-3.1788391879672417e-06,-3.1570933e-06,[0.0008403604344794614]
3926,-3.1633638400307975e-06,-2.9539297e-06,[0.0008402837153021068]
3927,-3.0833249638817505e-06,-2.9449513e-06,[0.0008402069811982384]
3928,-3.165791304127197e-06,-3.0426304e-06,[0.0008401302321712219]
3929,-3.100617709606013e-06,-3.1247075e-06,[0.0008400534682244241]
3930,-3.148029691146803e-06,-3.0958242e-06,[0.000839976689361212]
3931,-3.1741661587147974e-06,-3.1628117e-06,[0.0008398998955849536]
3932,-3.086106858063431e-06,-3.1811412e-06,[0.0008398230868990175]
3933,-3.158026765959221e-06,-3.1464147e-06,[0.0008397462633067729]
3934,-3.186956428180565e-06,-3.2261487e-06,[0.0008396694248115894]
3935,-3.1542714168608655e-06,-3.1537077e-06,[0.0008395925714168379]
3936,-3.152793647132057e-06,-3.3469983e-06,[0.0008395157031258893]
3937,-3.1418252092407784e-06,-3.1924262e-06,[0.0008394388199421156]
3938,-3.0986374213171075e-06,-3.194254e-06,[0.0008393619218688891]
3939,-3.185964260410401e-06,-2.3473474e-06,[0.0008392850089095832]
3940,-3.143756384815788e-06,-2.9868058e-06,[0.0008392080810675714]
3941,-3.1579808819515167e-06,-3.1716838e-06,[0.0008391311383462283]
3942,-3.1717827368993312e-06,-3.1476638e-06,[0.0008390541807489288]
3943,-3.199730963387992e-06,-3.2103635e-06,[0.0008389772082790489]
3944,-3.1634284141546233e-06,-3.2660155e-06,[0.0008389002209399647]
3945,-3.0933823609302635e-06,-3.1452298e-06,[0.0008388232187350534]
3946,-3.185956529705436e-06,-3.206253e-06,[0.0008387462016676928]
3947,-3.136145232929266e-06,-3.0979045e-06,[0.000838669169741261]
3948,-3.179270629516395e-06,-3.2918654e-06,[0.0008385921229591371]
3949,-3.196630427737546e-06,-3.1664683e-06,[0.0008385150613247009]
3950,-3.1517052093477104e-06,-3.07498e-06,[0.0008384379848413324]
3951,-3.0894636438461022e-06,-2.8993913e-06,[0.000838360893512413]
3952,-3.1276893423637374e-06,-3.0999481e-06,[0.0008382837873413239]
3953,-3.1175891763268735e-06,-3.0670947e-06,[0.0008382066663314475]
3954,-3.190728466506698e-06,-3.3341832e-06,[0.0008381295304861668]
3955,-3.0596032956964335e-06,-2.913177e-06,[0.0008380523798088651]
3956,-3.172526021444355e-06,-3.1777818e-06,[0.0008379752143029268]
3957,-3.192679082530958e-06,-3.0789784e-06,[0.0008378980339717367]
3958,-3.147878555864736e-06,-3.0283006e-06,[0.0008378208388186803]
3959,-3.1784291877556826e-06,-3.0632204e-06,[0.0008377436288471439]
3960,-3.1495853590968182e-06,-3.201466e-06,[0.0008376664040605141]
3961,-3.13053371883143e-06,-2.900183e-06,[0.0008375891644621787]
3962,-3.148884843540145e-06,-3.029201e-06,[0.0008375119100555253]
3963,-3.1725328426546184e-06,-3.1653408e-06,[0.0008374346408439431]
3964,-3.1432143032361635e-06,-2.9359094e-06,[0.0008373573568308212]
3965,-3.145364235024317e-06,-3.1118757e-06,[0.0008372800580195499]
3966,-3.096412797276571e-06,-3.1181848e-06,[0.0008372027444135195]
3967,-3.1478900609727135e-06,-3.2432645e-06,[0.0008371254160161219]
3968,-3.170315289935388e-06,-3.2007083e-06,[0.0008370480728307488]
3969,-3.168178523083043e-06,-3.2029502e-06,[0.0008369707148607929]
3970,-3.179882310178073e-06,-3.126764e-06,[0.0008368933421096474]
3971,-3.1806826882530005e-06,-2.858306e-06,[0.0008368159545807064]
3972,-3.124712202406954e-06,-3.1950176e-06,[0.0008367385522773644]
3973,-3.1792502568350756e-06,-3.2585963e-06,[0.0008366611352030168]
3974,-3.1418142725669897e-06,-3.2283224e-06,[0.0008365837033610593]
3975,-3.1656247983846696e-06,-3.3438369e-06,[0.0008365062567548885]
3976,-3.193215843566577e-06,-3.213723e-06,[0.0008364287953879017]
3977,-3.123706960650452e-06,-3.1287614e-06,[0.0008363513192634965]
3978,-3.1079345262696733e-06,-2.77369e-06,[0.0008362738283850718]
3979,-3.1435303071702947e-06,-3.1295358e-06,[0.0008361963227560262]
3980,-3.2355247867599246e-06,-3.0685153e-06,[0.0008361188023797599]
3981,-3.2023839366956963e-06,-3.1058707e-06,[0.0008360412672596731]
3982,-3.156852858410275e-06,-3.037046e-06,[0.000835963717399167]
3983,-3.1940913231665034e-06,-3.0614056e-06,[0.0008358861528016432]
3984,-3.167853378727159e-06,-3.0706833e-06,[0.0008358085734705041]
3985,-3.123920510006428e-06,-3.1798586e-06,[0.0008357309794091527]
3986,-3.1308618872571968e-06,-3.3088072e-06,[0.0008356533706209926]
3987,-3.1436472227142074e-06,-3.2896305e-06,[0.0008355757471094283]
3988,-3.242662342017866e-06,-3.0637468e-06,[0.0008354981088778647]
3989,-3.150289740005974e-06,-3.070099e-06,[0.0008354204559297072]
3990,-3.1579162168782205e-06,-3.15086e-06,[0.0008353427882683621]
3991,-3.144629090456874e-06,-3.102513e-06,[0.0008352651058972365]
3992,-3.144048878311878e-06,-3.0276526e-06,[0.0008351874088197377]
3993,-3.1797906103747664e-06,-3.0078559e-06,[0.0008351096970392739]
3994,-3.166948977195716e-06,-3.3665485e-06,[0.0008350319705592541]
3995,-3.1681541031503e-06,-2.9817704e-06,[0.0008349542293830877]
3996,-3.2253994504571894e-06,-2.8841314e-06,[0.0008348764735141846]
3997,-3.1717361707706003e-06,-3.1854809e-06,[0.0008347987029559557]
3998,-3.2048956882135828e-06,-3.1295247e-06,[0.0008347209177118123]
3999,-3.174235985170526e-06,-3.158688e-06,[0.0008346431177851667]
4000,-3.1707507332612293e-06,-3.202594e-06,[0.0008345653031794314]
4001,-3.155768126816838e-06,-3.1450957e-06,[0.0008344874738980198]
4002,-3.1039097848406526e-06,-3.0910535e-06,[0.0008344096299443458]
4003,-3.133563518531446e-06,-3.123624e-06,[0.000834331771321824]
4004,-3.153765328534064e-06,-3.0523277e-06,[0.0008342538980338698]
4005,-3.1790929597264038e-06,-3.0633178e-06,[0.0008341760100838989]
4006,-3.1610631822331926e-06,-3.1305574e-06,[0.0008340981074753282]
4007,-3.209955525562691e-06,-3.0192691e-06,[0.0008340201902115745]
4008,-3.1352039968624013e-06,-2.7882493e-06,[0.0008339422582960557]
4009,-3.096500176980044e-06,-2.9406617e-06,[0.0008338643117321904]
4010,-3.1769789529789703e-06,-3.1999095e-06,[0.0008337863505233977]
4011,-3.2095169899548637e-06,-3.265025e-06,[0.0008337083746730974]
4012,-3.155874560434313e-06,-2.914493e-06,[0.0008336303841847098]
4013,-3.0807224447926273e-06,-3.1883842e-06,[0.0008335523790616561]
4014,-3.156224033773469e-06,-3.3613212e-06,[0.0008334743593073579]
4015,-3.091226744800224e-06,-3.153722e-06,[0.0008333963249252375]
4016,-3.1660570812164225e-06,-3.2003745e-06,[0.0008333182759187178]
4017,-3.1764601999384466e-06,-3.3096896e-06,[0.0008332402122912224]
4018,-3.136097575406893e-06,-3.2482244e-06,[0.0008331621340461758]
4019,-3.2426482448499884e-06,-3.1565423e-06,[0.0008330840411870026]
4020,-3.176137602167728e-06,-3.0535055e-06,[0.0008330059337171285]
4021,-3.1884518421065877e-06,-3.0404933e-06,[0.0008329278116399796]
4022,-3.214076605217997e-06,-3.1183959e-06,[0.000832849674958983]
4023,-3.138782699352305e-06,-3.2266548e-06,[0.0008327715236775659]
4024,-3.15967165533948e-06,-3.1648547e-06,[0.0008326933577991562]
4025,-3.116590755780635e-06,-3.0945134e-06,[0.0008326151773271831]
4026,-3.185820310136478e-06,-3.088491e-06,[0.0008325369822650756]
4027,-3.133280188194476e-06,-3.0754024e-06,[0.0008324587726162639]
4028,-3.1440299153473463e-06,-2.6693972e-06,[0.0008323805483841787]
4029,-3.1458230751013614e-06,-3.150554e-06,[0.0008323023095722512]
4030,-3.1978316428649125e-06,-3.0797355e-06,[0.0008322240561839134]
4031,-3.142526657029521e-06,-2.972728e-06,[0.0008321457882225978]
4032,-3.2018022466218097e-06,-3.0995718e-06,[0.0008320675056917376]
4033,-3.185511286574183e-06,-3.0682868e-06,[0.0008319892085947669]
4034,-3.116621928711538e-06,-2.954225e-06,[0.00083191089693512]
4035,-3.1927175541568433e-06,-2.876376e-06,[0.0008318325707162319]
4036,-3.1160151820586178e-06,-3.062535e-06,[0.0008317542299415384]
4037,-3.1816138971407782e-06,-3.1547788e-06,[0.0008316758746144761]
4038,-3.156530033265881e-06,-3.3189729e-06,[0.0008315975047384821]
4039,-3.0994386861493695e-06,-3.0115548e-06,[0.0008315191203169942]
4040,-3.1852549909672233e-06,-3.2153253e-06,[0.0008314407213534501]
4041,-3.2094309744934433e-06,-3.1040825e-06,[0.0008313623078512894]
4042,-3.163166456943145e-06,-3.3891386e-06,[0.0008312838798139512]
4043,-3.2017402418205165e-06,-3.08379e-06,[0.0008312054372448762]
4044,-3.1957262308424105e-06,-2.9451191e-06,[0.000831126980147505]
4045,-3.1948373361956326e-06,-2.9983166e-06,[0.0008310485085252791]
4046,-3.169127376168035e-06,-3.2766293e-06,[0.0008309700223816408]
4047,-3.2040227779361883e-06,-3.2448359e-06,[0.0008308915217200328]
4048,-3.1635634286431013e-06,-3.1990364e-06,[0.0008308130065438986]
4049,-3.202880247954454e-06,-3.0576107e-06,[0.0008307344768566821]
4050,-3.1443314355783515e-06,-3.3284705e-06,[0.0008306559326618282]
4051,-3.1865007485976093e-06,-3.2777157e-06,[0.0008305773739627823]
4052,-3.145525465697574e-06,-3.3237286e-06,[0.0008304988007629899]
4053,-3.1498199177804054e-06,-3.2212686e-06,[0.000830420213065898]
4054,-3.2077017067422277e-06,-3.0959898e-06,[0.000830341610874954]
4055,-3.1526865541309234e-06,-3.171974e-06,[0.0008302629941936054]
4056,-3.2036534776125336e-06,-3.1709155e-06,[0.0008301843630253009]
4057,-3.13671935145976e-06,-3.0238118e-06,[0.0008301057173734894]
4058,-3.1321636924985795e-06,-2.9842843e-06,[0.000830027057241621]
4059,-3.141272395623673e-06,-3.0714145e-06,[0.0008299483826331458]
4060,-3.162413349855342e-06,-3.095351e-06,[0.0008298696935515154]
4061,-3.1544076819045584e-06,-3.3013687e-06,[0.000829790990000181]
4062,-3.1438167297892504e-06,-3.1854029e-06,[0.000829712271982595]
4063,-3.1651652989239663e-06,-3.1798593e-06,[0.0008296335395022105]
4064,-3.247322820243426e-06,-3.153781e-06,[0.0008295547925624808]
4065,-3.2024770462157903e-06,-3.2493251e-06,[0.0008294760311668608]
4066,-3.146807989651279e-06,-3.0046522e-06,[0.0008293972553188046]
4067,-3.1607877872374955e-06,-3.1428578e-06,[0.000829318465021768]
4068,-3.2117944556375733e-06,-3.0847375e-06,[0.000829239660279207]
4069,-3.1502600677413286e-06,-3.175843e-06,[0.0008291608410945789]
4070,-3.206438168490422e-06,-3.014062e-06,[0.0008290820074713404]
4071,-3.188240407325793e-06,-3.1166917e-06,[0.00082900315941295]
4072,-3.133224845441873e-06,-3.0103417e-06,[0.000828924296922866]
4073,-3.1816973660170333e-06,-3.2746277e-06,[0.0008288454200045479]
4074,-3.1709906807009247e-06,-3.1520965e-06,[0.0008287665286614557]
4075,-3.160397432111495e-06,-3.2385692e-06,[0.0008286876228970498]
4076,-3.177426515321713e-06,-3.088685e-06,[0.0008286087027147916]
4077,-3.1715919249108994e-06,-3.1656355e-06,[0.0008285297681181426]
4078,-3.1204536526274753e-06,-3.1678192e-06,[0.0008284508191105656]
4079,-3.1657394174544605e-06,-3.221637e-06,[0.0008283718556955236]
4080,-3.215902529518644e-06,-3.0889628e-06,[0.0008282928778764802]
4081,-3.102867594861891e-06,-3.1932332e-06,[0.0008282138856568998]
4082,-3.134298503937316e-06,-3.2004348e-06,[0.0008281348790402474]
4083,-3.1635336426916182e-06,-3.1856025e-06,[0.0008280558580299887]
4084,-3.2008586003939854e-06,-3.1022137e-06,[0.0008279768226295898]
4085,-3.154231717417133e-06,-3.0801511e-06,[0.0008278977728425176]
4086,-3.1504393518844155e-06,-3.219863e-06,[0.0008278187086722396]
4087,-3.1503862373938317e-06,-2.9673379e-06,[0.0008277396301222241]
4088,-3.1768556937095126e-06,-3.0327785e-06,[0.0008276605371959399]
4089,-3.1056251373229317e-06,-3.1809757e-06,[0.0008275814298968563]
4090,-3.1813509167477607e-06,-3.1159502e-06,[0.0008275023082284431]
4091,-3.168309694956406e-06,-3.0963427e-06,[0.0008274231721941713]
4092,-3.142185437354783e-06,-2.8053748e-06,[0.0008273440217975122]
4093,-3.1884100280876736e-06,-3.216265e-06,[0.0008272648570419375]
4094,-3.156177285745798e-06,-3.31496e-06,[0.0008271856779309198]
4095,-3.2055922247309352e-06,-2.908926e-06,[0.0008271064844679324]
4096,-3.081495583501237e-06,-3.2868306e-06,[0.0008270272766564492]
4097,-3.1264894914784234e-06,-2.9185887e-06,[0.0008269480544999444]
4098,-3.1907643233353157e-06,-3.1325035e-06,[0.000826868818001893]
4099,-3.1952223707776283e-06,-2.8823279e-06,[0.0008267895671657711]
4100,-3.1679345738666597e-06,-3.1357404e-06,[0.0008267103019950548]
4101,-3.1625089832232333e-06,-3.1050824e-06,[0.0008266310224932209]
4102,-3.174792595928011e-06,-3.2354071e-06,[0.0008265517286637472]
4103,-3.1562935873807874e-06,-3.24595e-06,[0.0008264724205101119]
4104,-3.148073869851942e-06,-3.1809127e-06,[0.0008263930980357938]
4105,-3.2160180126084016e-06,-3.1135783e-06,[0.0008263137612442725]
4106,-3.2025856626205494e-06,-2.9544933e-06,[0.000826234410139028]
4107,-3.218016854589223e-06,-3.1101897e-06,[0.0008261550447235409]
4108,-3.2082613188322284e-06,-3.2119299e-06,[0.0008260756650012928]
4109,-3.2090483955471426e-06,-3.2000921e-06,[0.0008259962709757653]
4110,-3.1626081863578293e-06,-3.178404e-06,[0.0008259168626504415]
4111,-3.171904563714634e-06,-3.1653306e-06,[0.0008258374400288044]
4112,-3.1842217595112744e-06,-3.2401706e-06,[0.0008257580031143378]
4113,-3.1760992442286804e-06,-3.1405355e-06,[0.0008256785519105261]
4114,-3.163079645673861e-06,-3.2446294e-06,[0.0008255990864208548]
4115,-3.132974256914167e-06,-3.2426342e-06,[0.0008255196066488095]
4116,-3.158271965730819e-06,-3.2161793e-06,[0.0008254401125978763]
4117,-3.1950002494340877e-06,-3.0557271e-06,[0.0008253606042715426]
4118,-3.164553413625981e-06,-3.178383e-06,[0.0008252810816732956]
4119,-3.1337275459009106e-06,-2.7028552e-06,[0.000825201544806624]
4120,-3.047058271476999e-06,-3.0193503e-06,[0.0008251219936750164]
4121,-3.1630808507543405e-06,-3.1453515e-06,[0.0008250424282819623]
4122,-3.1375588150694965e-06,-3.0831786e-06,[0.0008249628486309519]
4123,-3.1518217156190076e-06,-3.2128557e-06,[0.000824883254725476]
4124,-3.221491192562098e-06,-3.2030368e-06,[0.0008248036465690259]
4125,-3.122704856650671e-06,-2.977354e-06,[0.0008247240241650937]
4126,-3.1920830224407836e-06,-3.1216575e-06,[0.000824644387517172]
4127,-3.1335820494859944e-06,-3.0295873e-06,[0.000824564736628754]
4128,-3.168344733239792e-06,-2.9393434e-06,[0.0008244850715033334]
4129,-3.1846948331804015e-06,-3.094116e-06,[0.0008244053921444051]
4130,-3.206554174539633e-06,-3.2463654e-06,[0.0008243256985554639]
4131,-3.117072810709942e-06,-3.38707e-06,[0.0008242459907400057]
4132,-3.149980511807371e-06,-3.0982442e-06,[0.0008241662687015268]
4133,-3.1530036721960643e-06,-3.0939577e-06,[0.0008240865324435244]
4134,-3.1824266216062826e-06,-3.2661403e-06,[0.0008240067819694958]
4135,-3.2061684350992437e-06,-3.2092757e-06,[0.0008239270172829396]
4136,-3.1202339869196292e-06,-3.1257648e-06,[0.0008238472383873545]
4137,-3.1085485261428403e-06,-3.1305378e-06,[0.0008237674452862397]
4138,-3.169823139614891e-06,-2.9728837e-06,[0.0008236876379830959]
4139,-3.185963396390434e-06,-3.199742e-06,[0.0008236078164814235]
4140,-3.1263705068340642e-06,-3.1666702e-06,[0.000823527980784724]
4141,-3.1432328796654475e-06,-3.0744213e-06,[0.0008234481308964991]
4142,-3.1445674494534615e-06,-3.0810247e-06,[0.0008233682668202515]
4143,-3.1373904221254634e-06,-3.0644305e-06,[0.0008232883885594849]
4144,-3.1582080055159166e-06,-3.0068036e-06,[0.0008232084961177026]
4145,-3.204084532626439e-06,-3.2213172e-06,[0.0008231285894984092]
4146,-3.1800278293303565e-06,-3.0150443e-06,[0.0008230486687051099]
4147,-3.167340673826402e-06,-3.1936809e-06,[0.0008229687337413104]
4148,-3.1320611469709546e-06,-3.0373062e-06,[0.000822888784610517]
4149,-3.1527110650131363e-06,-3.0830588e-06,[0.0008228088213162368]
4150,-3.1673689363742597e-06,-3.317099e-06,[0.000822728843861977]
4151,-3.141980505461106e-06,-3.1603186e-06,[0.0008226488522512462]
4152,-3.1696469250164227e-06,-3.0687972e-06,[0.0008225688464875531]
4153,-3.144518404951668e-06,-3.1788986e-06,[0.0008224888265744071]
4154,-3.1446233833776206e-06,-3.1953305e-06,[0.0008224087925153184]
4155,-3.177618873451138e-06,-3.104138e-06,[0.0008223287443137974]
4156,-3.1910571124171837e-06,-3.252011e-06,[0.0008222486819733557]
4157,-3.093607188020542e-06,-3.1747818e-06,[0.0008221686054975051]
4158,-3.1855025099503108e-06,-3.103272e-06,[0.0008220885148897581]
4159,-3.1765469202582607e-06,-3.1773307e-06,[0.0008220084101536279]
4160,-3.1350623657999676e-06,-3.3170013e-06,[0.0008219282912926286]
4161,-3.1666795166529484e-06,-3.1356185e-06,[0.0008218481583102741]
4162,-3.173492245878151e-06,-3.2447856e-06,[0.0008217680112100796]
4163,-3.213992022210732e-06,-3.1583215e-06,[0.0008216878499955609]
4164,-3.180119711032603e-06,-3.20153e-06,[0.0008216076746702342]
4165,-3.1740333724883386e-06,-3.0328592e-06,[0.0008215274852376164]
4166,-3.1500282375418463e-06,-3.0670783e-06,[0.000821447281701225]
4167,-3.228452328585263e-06,-3.1888435e-06,[0.0008213670640645778]
4168,-3.1628394935978575e-06,-3.1643808e-06,[0.0008212868323311938]
4169,-3.158560684823897e-06,-3.2345295e-06,[0.0008212065865045927]
4170,-3.11896214952867e-06,-2.9452028e-06,[0.0008211263265882939]
4171,-3.2095220603878262e-06,-2.7576796e-06,[0.0008210460525858182]
4172,-3.1873357329459397e-06,-3.016303e-06,[0.0008209657645006869]
4173,-3.1120105404625064e-06,-3.1385116e-06,[0.0008208854623364217]
4174,-3.1650772370994674e-06,-3.0926647e-06,[0.0008208051460965453]
4175,-3.1299210832003155e-06,-3.1321729e-06,[0.0008207248157845806]
4176,-3.241165632061893e-06,-3.3577394e-06,[0.000820644471404051]
4177,-3.1735938136989715e-06,-3.135944e-06,[0.0008205641129584813]
4178,-3.118407926194777e-06,-3.0244996e-06,[0.0008204837404513962]
4179,-3.2087854378914925e-06,-3.1823797e-06,[0.0008204033538863211]
4180,-3.2396455708294526e-06,-3.094466e-06,[0.0008203229532667823]
4181,-3.1623166250938083e-06,-3.2148025e-06,[0.0008202425385963067]
4182,-3.193091993125563e-06,-3.06486e-06,[0.0008201621098784214]
4183,-3.1309515179600567e-06,-3.2546654e-06,[0.0008200816671166544]
4184,-3.097953094766126e-06,-3.079001e-06,[0.0008200012103145346]
4185,-3.1458535659112387e-06,-3.1999039e-06,[0.0008199207394755909]
4186,-3.208715020264208e-06,-3.3226247e-06,[0.0008198402546033533]
4187,-3.1266753239833633e-06,-2.9343582e-06,[0.0008197597557013524]
4188,-3.1506629966315814e-06,-3.401186e-06,[0.0008196792427731191]
4189,-3.1530569458482204e-06,-3.2291696e-06,[0.000819598715822185]
4190,-3.1589932405040598e-06,-2.904547e-06,[0.0008195181748520826]
4191,-3.1810450082048193e-06,-3.1881157e-06,[0.0008194376198663448]
4192,-3.1482323038289905e-06,-3.3171978e-06,[0.0008193570508685051]
4193,-3.2273452688968972e-06,-3.3044266e-06,[0.0008192764678620977]
4194,-3.2112349344970425e-06,-3.1385887e-06,[0.0008191958708506573]
4195,-3.1361213586933444e-06,-3.3156316e-06,[0.0008191152598377193]
4196,-3.1765282301421394e-06,-3.3674385e-06,[0.0008190346348268196]
4197,-3.205558959962218e-06,-3.2587368e-06,[0.000818953995821495]
4198,-3.1456841043109307e-06,-3.1586844e-06,[0.0008188733428252826]
4199,-3.1019824973554934e-06,-3.1399943e-06,[0.0008187926758417202]
4200,-3.148929818053148e-06,-3.322207e-06,[0.0008187119948743464]
4201,-3.1512180157733384e-06,-2.3094308e-06,[0.0008186312999267001]
4202,-3.2143669841389055e-06,-2.929532e-06,[0.0008185505910023211]
4203,-3.216862864974246e-06,-3.117816e-06,[0.0008184698681047497]
4204,-3.1230895729095208e-06,-3.0085776e-06,[0.0008183891312375266]
4205,-3.136089753752458e-06,-3.13902e-06,[0.0008183083804041935]
4206,-3.080967758251063e-06,-3.0684917e-06,[0.0008182276156082925]
4207,-3.1551992151435116e-06,-3.1246523e-06,[0.0008181468368533664]
4208,-3.2125301004271025e-06,-3.2147698e-06,[0.0008180660441429584]
4209,-3.1100232035896623e-06,-3.1541115e-06,[0.0008179852374806126]
4210,-3.1708976166555656e-06,-3.1061156e-06,[0.0008179044168698734]
4211,-3.201595404789259e-06,-3.186225e-06,[0.0008178235823142862]
4212,-3.202019456693961e-06,-3.0840754e-06,[0.0008177427338173968]
